run,config_label,model,iteration,delta_coh,U,sector,Lambda,z_shift,nkeep,beta0,Gamma_PT,Delta_eff,F_lambda,soc_lambda,z_center_real,z_center_imag,s_real,s_imag,s_abs,y_real,y_imag,y_abs,B_frobenius,alignment,trace_fraction,support,max_residual,biorth_error,reliable,tracking_cost,rank_minus,rank_plus,B0_real,B0_imag,Bx_real,Bx_imag,By_real,By_imag,Bz_real,Bz_imag,Bx_abs,By_abs,Bz_abs,nilpotent_mismatch
adapter/output/jordan_comprehensive/reference/scalar/delta_7.0e-05/U_0.100000,reference,scalar,6,7e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11243299301494075,-0.00018730595193045,0.0007042578899864455,0.00051979002333865,0.0008753061429982966,2.2579750724576598e-07,7.321324501449658e-07,7.661608439705546e-07,0.0014153383796117846,0.9999459934914336,0.010386896248445967,1.1396236175716066,4.6732979897418294e-12,6.720548795622333e-08,True,0.8756845899637572,9,17,-2.2920983159688485e-06,-1.0139309024466732e-05,1.1155289890433385e-05,0.0007075431681095745,5.367451275106738e-15,-1.0051494345512078e-15,0.0007075506301127418,-1.0660004449393251e-05,0.0007076311010908672,5.460756227522298e-15,0.0007076309277213645,0.000349999957098183
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.000000,reference,scalar,6,4e-05,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241919419050081,-1.8135581049177335e-06,6.199225952999848e-05,6.191039952929163e-05,8.76124295491867e-05,1.0142671758174702e-11,7.675931110451485e-09,7.6759378115112e-09,0.00019176083745559797,0.9999996308262707,0.0008356717976193315,2.1252157236892906,7.413878626392021e-12,6.730166424768747e-08,True,0.3795871493277664,8,11,-2.2289949738935923e-11,-1.1331323989014127e-07,-2.864956266027198e-08,9.588038480372267e-05,4.250350342949877e-15,-6.033431912576e-15,9.588035800313508e-05,6.700170578372714e-08,9.588038908404249e-05,7.38022890441107e-15,9.588038141370698e-05,0.00019999999159404634
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.002500,reference,scalar,6,4e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241927017584374,-2.007423792522813e-06,6.51906031866531e-05,6.504689614687978e-05,9.209187500633609e-05,1.8716045496701058e-11,8.480892790469348e-09,8.480913442182628e-09,0.0002015715537112615,0.999999594301455,0.0008782920695094754,2.12205313044943,9.329272676240404e-12,2.797247088780605e-08,True,0.15701254394775177,9,11,-1.2254763314013947e-10,-1.2518520324309024e-07,1.2182884529757192e-09,0.00010078574200674768,-2.316980700182991e-15,-1.3478038493973967e-14,0.00010078572636838787,3.909600205994033e-08,0.00010078574201411095,1.367574207164147e-14,0.00010078573395129357,0.00019999999182910937
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.005000,reference,scalar,6,4e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241953001358415,-2.2374488838168755e-06,6.870233140575388e-05,6.848106775642655e-05,9.700343798879667e-05,3.0353699525751655e-11,9.409618024043806e-09,9.409666981646319e-09,0.00021234183196529508,0.9999995521375201,0.0009250539425529286,2.1187072335974757,9.79208481200327e-12,2.1544960998454125e-08,True,0.08036548827582338,9,11,-2.620851253577229e-10,-1.3889507523132415e-07,3.9460214190304136e-08,0.0001061708674699139,-1.106877583296681e-14,-5.197379361128145e-15,0.00010617086626663082,3.008132421352528e-09,0.00010617087480294454,1.2228268506372884e-14,0.00010617086630924543,0.00019999999249448264
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.007500,reference,scalar,6,4e-05,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241995386904174,-2.486806209958042e-06,7.254035974305073e-05,7.222416651495129e-05,0.00010236422236519274,4.577356287180454e-11,1.047833404227313e-08,1.0478434020430626e-08,0.00022410756985436837,0.9999995036354002,0.0009760783750857559,2.115119499211059,5.020593317629859e-12,1.082817645850268e-08,True,0.08329850245135133,9,11,-4.761195927669099e-10,-1.5467643793875653e-07,8.611043790686224e-08,0.00011205370294409446,4.76779938229574e-15,6.153890608748459e-15,0.0001120537194595515,-4.128895009022717e-08,0.00011205373603093687,7.784746660891548e-15,0.00011205372706651605,0.0001999999921461115
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.010000,reference,scalar,6,4e-05,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242052922513135,-2.770465895041739e-06,7.6738395362555e-05,7.62903002455995e-05,0.0001082080922777198,6.857141125608334e-11,1.1708790445149684e-08,1.1708991234383522e-08,0.00023694632840329816,0.9999994479478016,0.0010315542342980652,2.111295789619028,7.243002287510384e-12,1.6092544797946863e-08,True,0.0861630309066965,9,11,-7.852770622077034e-10,-1.728313685670807e-07,1.555099293260448e-07,0.00011847300384405291,-3.1472288425545003e-15,-1.1551655604850653e-15,0.00011847304709234102,-1.0812071052237855e-07,0.00011847310590666177,3.3525299192606343e-15,0.00011847309642881837,0.00019999999185960673
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.015000,reference,scalar,6,4e-05,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124221111758814,-3.4581968391788064e-06,8.626477772979979e-05,8.543613692686476e-05,0.00012141229496948712,1.4227838378577777e-10,1.4740258724177457e-08,1.4740945369757746e-08,0.0002659929778326083,0.9999993111059804,0.0011566276936451354,2.1028096212383813,1.2680299433476747e-11,2.4157637067011632e-08,True,0.3443853895378477,8,10,-1.7959783500610862e-09,-2.1753741316528507e-07,3.619034214131091e-07,0.0001329959128775948,-3.58122819593687e-15,1.312481231069903e-15,0.0001329960363596037,-3.087050069573403e-07,0.0001329964052755984,3.814158147387705e-15,0.0001329963946358936,0.0001999999916689504
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.020000,reference,scalar,6,4e-05,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.112424169213098,-4.341257694500563e-06,9.743285720009709e-05,9.600208701219944e-05,0.00013678290234116406,2.767609514765993e-10,1.8707515269541847e-08,1.8709562372872423e-08,0.00029984736259659945,0.9999991328940825,0.0013016186669575999,2.0929751185828467,1.1292645113343906e-11,5.4596431861049744e-08,True,0.5117188122479193,10,12,-3.6275904983075567e-09,-2.759506881012226e-07,6.982904330870016e-07,0.00014992193409135674,7.133101618053694e-16,9.807996566555023e-15,0.0001499221894200253,-6.38321557373951e-07,0.000149923560293978,9.833900957223939e-15,0.00014992354830014047,0.0001999999918173885
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.030000,reference,scalar,6,4e-05,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124290958554171,-6.9187007724000056e-06,0.00012500911920070024,0.0001215943669608,0.00017439171413783562,8.42089806737189e-10,3.0400809427072666e-08,3.041246995993257e-08,0.00038274894608685375,0.9999986097602117,0.0016554388410449435,2.0682414207169666,7.591983488379026e-12,3.693149455826111e-08,True,0.7367996761020212,12,14,-1.1491211775001482e-08,-4.478878233298172e-07,1.7643416872018851e-06,0.00019136608527431397,5.005219329279331e-15,7.625826824460388e-15,0.0001913667603922857,-1.6877949830147463e-06,0.00019137421846948248,9.121702433803191e-15,0.00019137420315952508,0.0001999999920784584
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.050000,reference,scalar,6,4e-05,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124371551053128,-1.7568175839600007e-05,0.00020360808805179598,0.00019074853215480001,0.00027900045885144827,5.07125100089713e-09,7.767588786145072e-08,7.784125603931868e-08,0.0006116494903601938,0.9999965268134671,0.002627995677797506,1.9903900049918908,7.106536919197574e-12,4.952497450316474e-08,True,1.0709415395326438,11,15,-6.798965801753484e-08,-1.1345767598857548e-06,6.12370784717879e-06,0.0003057623856941234,1.596216648441784e-15,8.398423151584691e-15,0.0003057647862550688,-6.001401932661289e-06,0.0003058237013430442,8.548767105368847e-15,0.000305823676877323,0.00019999999203087798
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.075000,reference,scalar,6,4e-05,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242864037831746,-5.071879091489998e-05,0.0003453122183910487,0.000304876898291,0.00046064134777686646,2.629060505860655e-08,2.1055543617009466e-07,2.1219045128168808e-07,0.0009930271867496555,0.9999908504489791,0.0042730573435723965,1.829602835580686,1.1894339363126684e-11,2.224356910940616e-07,True,1.2264791833504267,9,14,-3.154874367284851e-07,-2.9838070238935697e-06,1.248032121552292e-05,0.0004963522019610909,4.07729947894675e-14,-1.4717706525344768e-14,0.0004963571146725904,-1.2281778369758123e-05,0.0004965090802888364,4.3347987144366e-14,0.000496509040568269,0.00019999999189886845
adapter/output/jordan_comprehensive/reference/scalar/delta_4.0e-05/U_0.100000,reference,scalar,6,4e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11238894635101504,-0.00011855187804840002,0.0005188947854126505,0.00043400945885390004,0.0006764732135887538,8.088758795378546e-08,4.5041049003811e-07,4.576160087030957e-07,0.0014005362779605799,0.9999811790762622,0.0061320057693782124,1.6175481300400398,1.2806066372813066e-11,1.183072927735983e-07,True,0.8071740655847475,8,14,-7.72535180311592e-07,-6.0233620559309924e-06,3.1075632856053328e-06,0.0007002481059591788,7.544746077892128e-15,1.0650163256587788e-14,0.0007002492369445517,-2.827463590817462e-06,0.0007002550013023765,1.3051788029685483e-14,0.0007002549452819197,0.0001999999920069845
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.000000,reference,scalar,6,2e-05,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241919888487585,-9.028387799935572e-07,4.3877084452845216e-05,4.377219216560716e-05,6.197744224364984e-05,9.193733099270759e-12,3.84119234467303e-09,3.841203347064952e-09,0.0001918414518430231,0.9999999076924971,0.0004178695959542534,3.0314724311975523,1.1080264685355271e-11,1.1782687752931973e-07,True,0.6152827594458677,9,10,-6.602013326219985e-11,-5.6684971584562426e-08,6.871977878280594e-08,9.59206938899279e-05,-8.673678366256238e-15,-5.5334190629929786e-15,9.592070379702404e-05,-4.9535638094054464e-08,9.59207185061353e-05,1.0288412070283517e-14,9.592071658768955e-05,9.999999863160871e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.002500,reference,scalar,6,2e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124192747985681,-9.998199982222556e-07,4.612766244109501e-05,4.599811818230981e-05,6.514282860448529e-05,1.1934365965866833e-11,4.2435713368783625e-09,4.243588118593347e-09,0.0002016457487790736,0.9999998985603269,0.0004391803023758349,3.028327449345483,1.9859103391278213e-11,9.92408990293804e-09,True,0.07677338457170502,9,10,-9.346050270367867e-11,-6.262048720524805e-08,8.678554960168882e-08,0.00010082282832326461,-1.3255252472900436e-15,-3.482991876327237e-14,0.00010082284164718443,-6.662098121308615e-08,0.00010082286567457855,3.4855132451869354e-14,0.00010082286365784482,9.999999929237155e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.005000,reference,scalar,6,2e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241953093361715,-1.1202487664839099e-06,4.859856654165079e-05,4.8438766669931383e-05,6.861584938195631e-05,1.550655339920393e-11,4.708109250408314e-09,4.708134786407315e-09,0.00021241546134049234,0.9999998880190311,0.0004625601881977219,3.025050640153632,1.6003097504997816e-11,2.1115486530627777e-08,True,0.1601545876197426,9,11,-1.271899631582617e-10,-6.94766149482437e-08,1.0894050860170673e-07,0.00010620766449828708,7.436102243945503e-15,-2.9751327865149984e-14,0.00010620768203809945,-8.769897225020006e-08,0.00010620772037010833,3.0666547349221775e-14,0.00010620771824597197,9.999999873591092e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.007500,reference,scalar,6,2e-05,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241994623778355,-1.2446559009781704e-06,5.1300153990754827e-05,5.110350719557452e-05,7.241045675289788e-05,2.013735178702122e-11,5.2432355772012405e-09,5.243274247163296e-09,0.00022419318668118844,0.9999998758932787,0.00048807113143059896,3.021578443688572,1.8553451617710676e-11,3.2792662127360045e-08,True,0.2431584684819531,8,10,-1.8615494962301218e-10,-7.737297144970745e-08,1.3585513502848726e-07,0.00011209649878550258,3.918645464541515e-15,1.646025229764991e-14,0.00011209652147256013,-1.1343583078945021e-07,0.0001120965811101565,1.6920274465240242e-14,0.0001120965788681164,9.999999875201873e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.010000,reference,scalar,6,2e-05,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124205178111905,-1.3862914960993462e-06,5.424708054919958e-05,5.4002374585282635e-05,7.654411936236857e-05,2.6489287262167304e-11,5.85894232795175e-09,5.859002208960527e-09,0.0002370355589039216,0.9999998619648641,0.0005158199831605108,3.017910247501806,1.3329723925577352e-11,2.8948157436639078e-08,True,0.2458829118285194,9,11,-2.687289589800839e-10,-8.645588659414208e-08,1.721139664766382e-07,0.00011851763989630835,1.547621351818268e-14,2.1463602119335532e-14,0.00011851766957837849,-1.4841043263903183e-07,0.00011851776487011759,2.6461281163192477e-14,0.00011851776249974609,9.999999867054982e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.015000,reference,scalar,6,2e-05,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242211640857305,-1.7299467737661094e-06,6.087735320584736e-05,6.054163774229783e-05,8.585652004285473e-05,4.076223282987305e-11,7.371229328996649e-09,7.3713420338691154e-09,0.00026600298520072877,0.9999998277777499,0.0005783117448243571,3.009861840038413,1.581737605963329e-11,2.7627356674770977e-08,True,0.34283522009619455,8,10,-4.786238249401007e-10,-1.0877505733921559e-07,2.2741507703376833e-07,0.0001330012772644539,-1.818207043258191e-15,1.2346215138955235e-14,0.000133001317427402,-2.008148137555832e-07,0.0001330014716895772,1.247937919567801e-14,0.00013300146902953355,9.999999822061553e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.020000,reference,scalar,6,2e-05,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242415854275065,-2.171237037205602e-06,6.866364930104701e-05,6.811723714745589e-05,9.671946408009051e-05,7.473873873443013e-11,9.354356165698325e-09,9.354654731939918e-09,0.00029983552745174643,0.9999997831919181,0.0006508579884707933,3.0005636700993072,1.4160164730255542e-11,2.8412949266535657e-08,True,0.5106822258599265,10,12,-9.394703622900638e-10,-1.379889365502083e-07,3.9319141907896666e-07,0.00014991721785594556,3.036511471952996e-14,-2.8037813611098947e-15,0.00014991729049753497,-3.6320796096317376e-07,0.00014991773347125775,3.049428441283911e-14,0.00014991773047290036,9.999999905429261e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.030000,reference,scalar,6,2e-05,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242894249650451,-3.464720747197025e-06,8.78399200838001e-05,8.659835390349154e-05,0.00012334961069708633,2.165766615340179e-10,1.521358497254267e-08,1.5215126459122756e-08,0.00038280987179655266,0.9999996521896622,0.0008280220781378449,2.9767816594926972,1.1022461970679771e-11,1.047803958407357e-07,True,0.7351693019118533,12,14,-2.9020575154260634e-09,-2.2411640163504415e-07,9.181005352699375e-07,0.0001914026702845996,1.3593957231584908e-14,-1.039816926071374e-14,0.00019140284624848754,-8.798199662177974e-07,0.00019140487219678607,1.7114835587542513e-14,0.00019140486836858437,9.999999848264174e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.050000,reference,scalar,6,2e-05,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124362427890899,-8.832309970599995e-06,0.00014203204580710144,0.0001374022262415,0.0001976169876611596,1.2937302600302138e-09,3.9031038583060886e-08,3.9052473812270913e-08,0.0006122412984720818,0.9999991282621786,0.0013166149399915547,2.897138563615071,1.2987124709257574e-11,1.3518574874615017e-07,True,1.1489435988244112,10,15,-1.7243442994898913e-08,-5.697280193007777e-07,3.135449373622538e-06,0.00030610432907173576,9.178421911393286e-15,-2.34281941906316e-14,0.0003061049439173528,-3.07422838454582e-06,0.0003061203869709302,2.5161949682357457e-14,0.0003061203808484597,9.999999947795669e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.075000,reference,scalar,6,2e-05,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242327381476246,-2.5843785002500005e-05,0.00023851113922875034,0.00022398266246539998,0.0003271938211844558,6.719330451107029e-09,1.0684471998422241e-07,1.0705579662128562e-07,0.000993396333496791,0.9999976840101363,0.0021498777662066265,2.7149697890695563,1.6129067546982807e-11,5.792091550349404e-07,True,1.0689346706670866,9,15,-8.005738762851622e-08,-1.5080307756786129e-06,6.232885371216487e-06,0.0004966579151109683,-5.552795636493135e-15,2.6532705679348408e-15,0.0004966591418215753,-6.133553542604081e-06,0.0004966970238509835,6.1541355272147265e-15,0.0004966970139169388,9.999999924844883e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_2.0e-05/U_0.100000,reference,scalar,6,2e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1123698604734012,-6.179509619595001e-05,0.0003561636905239987,0.00032540132880105,0.0004824298904847872,2.0966549662185692e-08,2.3179227633439022e-07,2.3273859923316377e-07,0.001393221304130676,0.9999951753070231,0.003104732319046449,2.44870441926955,1.6740252196402002e-11,3.345628013854102e-07,True,0.8862307571240262,8,14,-1.94917388698446e-07,-3.052429354599076e-06,8.740941995326324e-07,0.0006966067531804356,-2.2855523897080676e-14,-1.124170454423103e-14,0.0006966069001349924,-7.347728195764912e-07,0.0006966073015819299,2.5470588797077512e-14,0.0006966072876497774,9.999999894913533e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.000000,reference,scalar,6,1e-05,0.0,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241920262025684,-4.477086717529358e-07,3.1062250700049365e-05,3.0951353820380325e-05,4.3850310396473697e-05,6.877115238345627e-12,1.922837423749169e-09,1.922849721867089e-09,0.00019195356007644353,0.9999999769178604,0.00020895999363022407,4.3133461532437245,3.383861298594031e-11,2.059311157555553e-07,True,0.6147656007878752,8,11,-5.886554225564399e-11,-2.8362426558525495e-08,1.4853358963584015e-07,9.597666324748406e-05,-1.0757047379586493e-14,1.0485856017237636e-15,9.597667714106931e-05,-1.3893592207056094e-07,9.597677818278861e-05,1.0808034053000157e-14,9.5976777702898e-05,4.999999909961458e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.002500,reference,scalar,6,1e-05,0.0025,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124193303208996,-4.981408063853038e-07,3.2616640444196876e-05,3.252545839363256e-05,4.6062464953386306e-05,5.93979015009673e-12,2.121742363415597e-09,2.1217506775819424e-09,0.00020164501612886354,0.9999999746488394,0.00021955026960398022,4.310304783994796,3.157254206816513e-11,7.658290195776382e-08,True,0.15604351910701092,9,11,-4.220213575438026e-11,-3.130444976876669e-08,1.135106308869084e-07,0.00010082244198881618,-4.5443859721279456e-15,-1.589507314363217e-14,0.0001008224523315714,-1.0342838559570404e-07,0.00010082250588659026,1.6531932558085576e-14,0.00010082250538239433,5.000000016242352e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.005000,reference,scalar,6,1e-05,0.005,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11241959437201504,-5.484201495970683e-07,3.434916755495204e-05,3.4258389008492244e-05,4.851291095342922e-05,6.228094260987892e-12,2.353494288430855e-09,2.3535025291753527e-09,0.00021238806645103815,0.9999999720200422,0.0002312140024784907,4.307072628202637,2.075240997198586e-11,4.5275716143947515e-08,True,0.07992529381044738,9,11,-4.343568840920516e-11,-3.472393265775085e-08,1.0730886623673675e-07,0.00010619397643457033,6.309035460944426e-14,-2.433453243423804e-14,0.00010619398610382756,-9.668946757476416e-08,0.00010619403065228691,6.762072399448565e-14,0.00010619403012162718,5.000000011930763e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.007500,reference,scalar,6,1e-05,0.0075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242001319263585,-6.096727120427857e-07,3.625484316904792e-05,3.6149039329572675e-05,5.119733096229971e-05,7.660608761268833e-12,2.6211555032108052e-09,2.621166697663253e-09,0.00022417090325269726,0.9999999689890001,0.0002439713083553957,4.303759610683543,2.3827158413328782e-11,3.852303939277405e-08,True,0.08311505818616312,9,11,-6.032678468505552e-11,-3.867251981868974e-08,1.2386995462705635e-07,0.00011208538012410233,6.410284358448343e-15,-1.1204856811080456e-14,0.00011208539139010465,-1.1266141545324296e-07,0.00011208544857085675,1.2908933407256525e-14,0.00011208544801029024,5.000000002959633e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.010000,reference,scalar,6,1e-05,0.01,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124205882893417,-6.796851530810037e-07,3.8331916373500474e-05,3.8207286532977855e-05,5.412146115062032e-05,9.539068651962777e-12,2.929117024480956e-09,2.929132557078105e-09,0.0002370181508812535,0.9999999655072122,0.00025784796823431164,4.3003125439914935,2.5710032016171788e-11,5.9131690211898894e-08,True,0.24580707282461034,8,10,-8.326252733884942e-11,-4.321450227075706e-08,1.4485464725928187e-07,0.00011850898326886219,1.9070763848313965e-14,-5.1206001324161725e-15,0.00011850899656903226,-1.330037480555943e-07,0.00011850907179742947,1.974625482146575e-14,0.00011850907120467993,4.9999997961832746e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.015000,reference,scalar,6,1e-05,0.015,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124221645629557,-8.505689054257833e-07,4.303038827950523e-05,4.2853745184471466e-05,6.072938161895437e-05,1.5170839149369532e-11,3.688026589037569e-09,3.6880577918205923e-09,0.0002660864727578379,0.999999956948863,0.00028914057546705466,4.2928447296947265,1.9391639236130745e-11,6.324456551475176e-08,True,0.1834787637271212,8,10,-1.547502882266608e-10,-5.440202713223273e-08,2.0340199944039443e-07,0.00013304307566537667,2.153632090370894e-15,-4.631076365119476e-14,0.00013304309467515027,-1.9009769009864689e-07,0.00013304323115016607,4.636081277477237e-14,0.0001330432304849547,4.999999940236959e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.020000,reference,scalar,6,1e-05,0.02,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124241471364095,-1.0843639833723782e-06,4.850588488970048e-05,4.824519842707841e-05,6.841359543395627e-05,2.5221697664704532e-11,4.680352082769248e-09,4.6804200402010426e-09,0.0002999319365367482,0.9999999457967722,0.0003254327166908563,4.284284895379091,3.128965288893154e-11,8.660820590667793e-08,True,0.5102912851078951,10,12,-2.8305052460133196e-10,-6.901846136285301e-08,3.0143473754304976e-07,0.00014996565775660244,-4.1382682328637566e-14,-7.837452492676784e-14,0.00014996568640064884,-2.8643816906913196e-07,0.000149965960701992,8.862896001990256e-14,0.00014996595995239202,4.9999999322551406e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.030000,reference,scalar,6,1e-05,0.03,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.112428903750197,-1.7333846815175617e-06,6.193793105729872e-05,6.144668640502756e-05,8.724679119495737e-05,6.06120335008906e-11,7.611761252508104e-09,7.61200257381649e-09,0.00038291076658726993,0.9999999130233289,0.00041406923923634995,4.261815505273397,2.222637208771834e-11,1.0974372076046901e-07,True,0.813855511336417,12,15,-7.753983773014757e-10,-1.1211020873652363e-07,5.399588287401205e-07,0.00019145460593872728,3.0913382205628726e-14,4.714875170270559e-14,0.00019145465802031583,-5.208133629760756e-07,0.00019145536735931453,5.637944648996358e-14,0.00019145536640229006,4.999999977762039e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.050000,reference,scalar,6,1e-05,0.05,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.1124361020135321,-4.412499789652214e-06,9.967786670159878e-05,9.800806419744777e-05,0.00013979004885152855,3.300964624506506e-10,1.953846951750987e-08,1.9541257757912738e-08,0.0006123621633801457,0.999999781868453,0.0006586068991934228,4.179518957448017,2.7519848384018007e-11,2.999977453104114e-07,True,0.9862870006690081,13,15,-4.356623839951116e-09,-2.8514708960423483e-07,1.6162025770720442e-06,0.00030617675038945166,7.543596823589294e-14,2.041327517669089e-14,0.0003061769089476173,-1.5855848860886633e-06,0.0003061810160506603,7.814913375800113e-14,0.0003061810145194318,5.000000001695715e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.075000,reference,scalar,6,1e-05,0.075,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11242189765601104,-1.2983486291899999e-05,0.00016638220916954938,0.000161173439049,0.00023164610288761906,1.7061620732579625e-09,5.363278569685267e-08,5.36599169830214e-08,0.0009935625827815105,0.9999994191719788,0.0010766409374517079,3.969023092950768,2.1336448371109404e-11,1.316825142343491e-06,False,1.1491242405858149,11,15,-2.0219074239424643e-08,-7.561290181735376e-07,3.192447242228671e-06,0.0004967707468444735,3.8191021525801894e-16,-5.419074523934275e-14,0.0004967710611216133,-3.142770135695379e-06,0.0004967810047091278,5.4192090982059987e-14,0.0004967810022253463,5.000000029966116e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-05/U_0.100000,reference,scalar,6,1e-05,0.1,-1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,-0.11236472417412816,-3.1253366298750006e-05,0.00024710509053964963,0.00023619982783705,0.0003418351714508917,5.270567100356378e-09,1.167323596862478e-07,1.1685128444086051e-07,0.0013910665877645708,0.9999987861197145,0.001557324341206207,3.633488786242471,3.8854708438071774e-11,2.874566280711664e-07,True,0.8828096647922796,9,15,-4.87127750534405e-08,-1.5310602819716703e-06,2.934577156076618e-07,0.0006955323902888443,-1.488132533866704e-14,-1.5255685869856842e-14,0.0006955324126792395,-2.2390447431349178e-07,0.0006955324521964048,2.13117290522145e-14,0.0006955324487186903,4.999999989385364e-05
adapter/output/jordan_comprehensive/reference/scalar/delta_1.0e-04/U_0.000000,reference,scalar,6,0.0001,0.0,1,3.0,0.5,320,0.5,0.1,0.1,1.0,0.0,0.1124191836441456,4.548472274119515e-06,9.790032775720131e-05,9.79331466240805e-05,0.00013847517966285904,-6.427032726208036e-12,1.917537430558307e-08,1.9175375382661092e-08,0.00019168923784711902,0.99999769299123,0.002089022123885647,1.3214260001481004,3.978640970113005e-12,4.2627516402051634e-08,True,0.0,10,9,-4.876349716747652e-10,2.8315558244900726e-07,-2.458435737810403e-07,9.584411845259861e-05,-7.865344660296092e-16,-4.3882004817227615e-15,9.584377676520811e-05,3.4168735044361197e-07,9.584443375083669e-05,4.458131888363596e-15,9.584438582861543e-05,0.000499999874465273
