config_label,model,iteration,sector,U,method,degree,n_delta,y0_real,y0_imag,y0_abs,s0_abs,y_fit_rms,B0_0_real,B0_0_imag,Bx0_real,Bx0_imag,Bx0_abs,Bx_fit_rms,By0_real,By0_imag,Bz0_real,Bz0_imag,Bz0_abs,Bz_fit_rms,nilpotent_mismatch0,trace_component_fraction0,beta0,Gamma_PT,F_lambda,soc_lambda,Lambda,z_shift,nkeep,max_tracking_cost,max_residual,max_biorth_error,min_support,median_alignment,median_trace_fraction,ybare_real,ybare_imag,delta_y_real,delta_y_imag,delta_y_abs,Q_real,Q_imag,Q_abs,C_beta0_real,C_beta0_imag,C_beta0_abs,C_beta0_phase,C_gamma_real,C_gamma_imag,C_gamma_abs
reference,scalar,5,1,0.02,linear_all,1,5,6.38354812280461e-08,3.7182210238272455e-08,7.387479557886654e-08,0.00027179918244701646,5.645422362818239e-09,2.1606369274224228e-07,4.211836674300162e-07,0.00027950898608292504,0.0005493053956288741,0.0006163292066486049,5.206725179760227e-05,7.487256475327906e-14,1.1531748412014228e-15,0.0005493298068604436,-0.0002794657286403236,0.000616331347726042,5.20637922220162e-05,4.029500000771538e-05,0.0005430905035777871,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6700041935525152,2.4143643338283143e-11,1.1238215843981158e-09,1.4416957444571927,0.9999993992080702,0.0010777678545248375,-3.053807082783742e-11,-3.3770256248909577e-11,6.386601929887393e-08,3.721598049452137e-08,7.391818196663614e-08,2.6931456650925566e-15,4.750379780893645e-15,5.460690582346704e-15,2.6931456650925564e-11,4.7503797808936445e-11,5.460690582346703e-11,1.0550459666536802,6.73286416273139e-10,1.187594945223411e-09,1.3651726455866756e-09
reference,scalar,5,1,0.03,linear_all,1,5,1.0239675199562467e-07,8.16803871537614e-08,1.3098389391387712e-07,0.00036191697102219055,1.4070427770914305e-08,6.782624267424993e-08,9.69012254118434e-07,0.00029725107129853777,0.000739858212150151,0.0007973383055354523,6.260584905698562e-05,4.002482208702115e-14,1.0664428874814717e-13,0.0007398792940064193,-0.0002971892687868312,0.0007973348300315802,6.259760146253429e-05,4.094837495105904e-05,0.0008614572034166331,0.5,0.1,1.0,0.0,3.0,0.5,320,0.717234382362828,1.4097129266232247e-11,2.206349982330023e-09,1.4116596573913551,0.9999988734776413,0.0014876301760143925,-3.053807082783742e-11,-3.3770256248909577e-11,1.024272900664525e-07,8.171415741001031e-08,1.310288261093151e-07,3.813777805325403e-15,1.673356501858272e-14,1.7162665858762384e-14,1.6950123579224015e-11,7.437140008258987e-11,7.627851492783282e-11,1.3467120754795991,4.2375308948060034e-10,1.8592850020647466e-09,1.9069628731958205e-09
reference,scalar,5,1,0.05,linear_all,1,5,1.3033020210583655e-07,1.9643343696973283e-07,2.3573726209636483e-07,0.0004855278180458508,4.2023328310127446e-08,-1.1956850056606325e-06,1.7658552354489156e-06,0.00019775568561566028,0.00096109678654208,0.0009812310351261992,5.44615296191773e-05,-1.1174017092285283e-14,-2.1034994920118783e-14,0.0009610921950852048,-0.00019767842285740037,0.0009812109693216268,5.44426863875416e-05,3.944017963378542e-05,0.0015368216075753957,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0402316116751102,1.922434960208026e-11,1.8178218586909191e-09,1.35361466722181,0.9999973616483928,0.0022883829369270215,-3.053807082783742e-11,-3.3770256248909577e-11,1.3036074017666439e-07,1.9646720722598174e-07,2.3578228537060337e-07,-2.160278715335321e-14,5.121281906375199e-14,5.5582670404089815e-14,-3.456445944536513e-11,8.194051050200317e-11,8.893227264654369e-11,1.969973651293983,-8.641114861341281e-10,2.048512762550079e-09,2.223306816163592e-09
reference,scalar,5,1,0.075,linear_all,1,5,7.48991977929243e-08,2.94229522224467e-07,3.036130787342036e-07,0.0005510109606298259,7.519371826955353e-08,-2.9989531744233646e-06,1.3429791869544437e-06,6.315627590448813e-05,0.0010027911538255405,0.0010047779920842627,3.045134892089019e-05,7.626924685193716e-14,3.387509285337826e-14,0.001002756713697301,-6.309914619715414e-05,0.001004740030612805,3.0426829591874556e-05,3.3195902754330996e-05,0.0023124895631977667,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0400803021299951,1.520190616515564e-11,1.344415194491883e-09,1.2848659658217747,0.9999951224433015,0.003116903912272633,-3.053807082783742e-11,-3.3770256248909577e-11,7.492973586375214e-08,2.942632924807159e-07,3.036533395472591e-07,-8.096877084776889e-14,4.408662493030757e-14,9.219312528786583e-14,-5.757779260285788e-11,3.135048883932983e-11,6.555955576026015e-11,2.6429901912468714,-1.4394448150714469e-09,7.837622209832458e-10,1.6389888940065036e-09
reference,scalar,5,1,0.1,linear_all,1,5,-2.011012598255428e-09,3.2396640536166363e-07,3.2397264695438116e-07,0.0005691859511217588,9.187585582360232e-08,-3.947305123564187e-06,1.7622626770375457e-07,-3.569973233591955e-06,0.000965760630682289,0.0009657672289349754,1.5930159484339497e-05,-1.3721940472321475e-14,-2.0693140460145864e-14,0.0009657196822762509,3.5957728209300655e-06,0.0009657263765259405,1.5909891044542624e-05,2.5057422137708592e-05,0.0028930302857961563,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7386960393963875,1.8429627853057956e-11,1.9362100239151463e-09,1.2202151493436018,0.9999933427508648,0.0036434124781284222,-3.053807082783742e-11,-3.3770256248909577e-11,-1.9804745274275907e-09,3.2400017561791254e-07,3.240062284583306e-07,-1.0496118947225769e-13,-1.2931756485656494e-15,1.0496915546335132e-13,-4.198447578890307e-11,-5.172702594262597e-13,4.198766218534053e-11,-3.1292727644147442,-1.0496118947225766e-09,-1.293175648565649e-11,1.049691554633513e-09
reference,scalar,5,1,0.0,linear_drop_largest,1,4,-2.7403597356978022e-11,-3.035135261098446e-11,4.089207445727944e-11,6.394691115079714e-06,4.139747009666625e-12,-3.4134963132731006e-10,-3.5113113570063025e-10,-8.483113505381257e-07,0.00011593443686626477,0.00011593754044159028,1.1222441493128236e-07,1.5492797293908975e-17,-5.05201344298657e-14,0.00011593437612887088,8.48235232972302e-07,0.00011593747914889715,1.1222650916285694e-07,4.1996873649196684e-07,2.986737632130932e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.618546150123768,1.9342858741597427e-11,6.799232384144238e-08,1.5039491517888628,0.999999937604018,0.0002911906023932284,-2.7403597356978022e-11,-3.035135261098446e-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,5,1,0.0025,linear_drop_largest,1,4,2.9854056837698853e-09,1.918088737221892e-09,3.548480167697575e-09,5.9569120924331046e-05,2.671946361459561e-10,1.4589084647143518e-08,1.1110059128073003e-08,5.540096937567909e-05,0.0001733082354792643,0.00018194782739208801,7.364568077139432e-06,-7.180415974985507e-14,2.0936447652954392e-14,0.00017331289386528925,-5.539622767617172e-05,0.0001819508208849613,7.364621435900317e-06,1.8266419284794392e-05,7.126589093795151e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,1.4799632998468129,1.3618391497165996e-11,1.3074403180132877e-08,1.496064445561537,0.9999999097688782,0.0003747829273439708,-2.7403597356978022e-11,-3.035135261098446e-11,3.0128092811268633e-09,1.9484400898328766e-09,3.587957433988329e-09,5.257176960530748e-18,1.1595719668199198e-17,1.2731795797050666e-17,3.3645932547396784e-12,7.421260587647487e-12,8.148349310112426e-12,1.145141616391435,8.411483136849195e-11,1.8553151469118714e-10,2.0370873275281064e-10
reference,scalar,5,1,0.005,linear_drop_largest,1,4,8.478086393360618e-09,4.3890117572622596e-09,9.546799102247455e-09,9.770772283830719e-05,2.6637189674386046e-10,3.98408347373286e-08,2.9314411190098763e-08,0.00011095306847421377,0.00023692880578801375,0.00026162156336200176,1.7923667012804525e-05,-1.6596163869174105e-13,5.0275166810517176e-14,0.000236938050235255,-0.00011094296131229086,0.0002616256491898772,1.792354462641207e-05,2.617738786357367e-05,0.00013368784917290607,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9994649932382907,9.856696123112991e-12,4.5610453245273754e-08,1.488217986796225,0.9999998696118001,0.0004698684852993925,-2.7403597356978022e-11,-3.035135261098446e-11,8.505489990717596e-09,4.419363109873244e-09,9.585099388066131e-09,5.2713642310323e-17,7.47984378196722e-17,9.150701823294235e-17,8.43418276965168e-12,1.1967750051147552e-11,1.4641122917270778e-11,0.956894525024223,2.1085456924129197e-10,2.9919375127868876e-10,3.6602807293176933e-10
reference,scalar,5,1,0.0075,linear_drop_largest,1,4,1.4701734749259727e-08,7.042591642907296e-09,1.6301506117115028e-08,0.0001276773516216366,1.85018918694285e-10,6.849580707271633e-08,5.625120425708655e-08,0.00015546425493641173,0.0002948887700770634,0.00033335944756448225,2.4629049530655308e-05,-2.8660362657358795e-14,-8.7587729902033e-14,0.0002949009831422435,-0.00015544974048035414,0.0003333634828136868,2.4628833902967582e-05,2.8451313714285858e-05,0.00018800389237371397,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6171482469729429,1.0967375909122255e-11,8.386907201804358e-09,1.4801614585662135,0.9999998185528011,0.0005682379614615663,-2.7403597356978022e-11,-3.035135261098446e-11,1.4729138346616705e-08,7.072942995518281e-09,1.633934022693774e-08,1.6673203582611203e-16,2.0771583844385249e-16,2.663558546590492e-16,1.1856500325412411e-11,1.47709040671184e-11,1.894086077575461e-11,0.8944155072223446,2.9641250813531024e-10,3.6927260167795997e-10,4.735215193938652e-10
reference,scalar,5,1,0.01,linear_drop_largest,1,4,2.2611871080440442e-08,1.0738542224941622e-08,2.5032239270095535e-08,0.00015821579968541553,3.9716797892526184e-10,1.0168137477873164e-07,9.793693904746639e-08,0.000195282234107888,0.0003538941858957309,0.0004041982753166694,3.0223551744959845e-05,-1.075751855578062e-13,-6.83973774247166e-14,0.0003539093071767487,-0.0001952627401497385,0.00040420209722007947,3.0223129488214962e-05,3.0518526930050654e-05,0.00024697344341802744,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6494518348266767,1.5124468729489538e-11,9.441261653412634e-09,1.4723878004449764,0.9999997563989823,0.0006687316327327614,-2.7403597356978022e-11,-3.035135261098446e-11,2.263927467779742e-08,1.0768893577552606e-08,2.507001848466437e-08,3.962741419705838e-16,4.866176403241818e-16,6.275587012138365e-16,1.585096567882335e-11,1.9464705612967273e-11,2.5102348048553454e-11,0.8873700520171024,3.962741419705837e-10,4.866176403241818e-10,6.275587012138362e-10
reference,scalar,5,1,0.015,linear_drop_largest,1,4,4.102067671322834e-08,2.1318439671190258e-08,4.6229555351802513e-08,0.00021501059358041528,1.371034311376315e-09,1.620140590377548e-07,2.3422792269793644e-07,0.00025750574858791,0.00047176815463622626,0.0005374703734018185,3.969803212899038e-05,9.628343225429513e-15,8.332461646663388e-14,0.00047178715633775274,-0.0002574763245615524,0.000537472956152204,3.969690005393195e-05,3.258427320470204e-05,0.00037468819696822084,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7610344966138061,9.424773284539898e-12,3.4758744122189624e-09,1.4569606880870924,0.9999995995265903,0.0008723225853817739,-2.7403597356978022e-11,-3.035135261098446e-11,4.104808031058532e-08,2.1348791023801243e-08,4.626786979494732e-08,1.228697118625399e-15,1.7508228785250076e-15,2.1389430476955088e-15,2.1843504331118204e-11,3.1125740062666806e-11,3.802565418125349e-11,0.9588749550031769,5.460876082779551e-10,7.7814350156667e-10,9.506413545313371e-10
reference,scalar,5,1,0.02,linear_drop_largest,1,4,5.96992703380903e-08,3.6530191103732136e-08,6.998898299715162e-08,0.0002645543101088161,4.387403191747532e-09,1.7813073571122608e-07,4.4429246570276075e-07,0.00029203089933611245,0.0005827764181292035,0.0006518515166006464,4.346330760460902e-05,1.027848641341316e-13,8.904893514556877e-15,0.0005827963534613301,-0.00029199215712007566,0.0006518519842935653,4.346064666784954e-05,3.3420456190327106e-05,0.0005192465621334251,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6700041935525152,2.4143643338283143e-11,1.1238215843981158e-09,1.4416957444571927,0.9999993992080702,0.0010777678545248375,-2.7403597356978022e-11,-3.035135261098446e-11,5.972667393544727e-08,3.656054245634312e-08,7.002820034881166e-08,2.230075250880912e-15,4.3644645206606425e-15,4.901202523534107e-15,2.230075250880912e-11,4.3644645206606424e-11,4.901202523534106e-11,1.0984176737027895,5.575188127202279e-10,1.0911161301651604e-09,1.2253006308835265e-09
reference,scalar,5,1,0.03,linear_drop_largest,1,4,9.233776719952697e-08,8.107683207355128e-08,1.228809014878914e-07,0.0003505437226479622,1.132366758949013e-08,-5.574856683453465e-08,1.0132846048706797e-06,0.0002993182627542415,0.0007839029867215159,0.0008391038761733438,5.1149789780828696e-05,4.7005305102547815e-14,1.2799107838394144e-13,0.0007839174969393349,-0.0002992638348635967,0.00083909801862768,5.114346564263012e-05,3.3565014503300526e-05,0.0008551816554298434,0.5,0.1,1.0,0.0,3.0,0.5,320,0.717234382362828,1.4097129266232247e-11,2.206349982330023e-09,1.4116596573913551,0.9999988734776413,0.0014876301760143925,-2.7403597356978022e-11,-3.035135261098446e-11,9.236517079688394e-08,8.110718342616226e-08,1.2292151959548285e-07,1.952880147785537e-15,1.4977931663558144e-14,1.5104707140154438e-14,8.679467323491277e-12,6.656858517136953e-11,6.713203173401973e-11,1.441143886793411,2.169866830872819e-10,1.6642146292842383e-09,1.6783007933504933e-09
reference,scalar,5,1,0.05,linear_drop_largest,1,4,1.0124969231514036e-07,1.8683147073400317e-07,2.1250293798096364e-07,0.00046098040954140735,3.32583574682242e-08,-1.5540267269130564e-06,1.6356612574427416e-06,0.00017358599132384143,0.0009952277108763491,0.0010102525886529856,4.066492991243266e-05,-2.0253664558568068e-14,-2.1465529278109213e-14,0.000995216039367034,-0.00017352409569406025,0.0010102304572719271,4.0651087160020576e-05,3.11739571235064e-05,0.001579190920749893,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0402316116751102,1.922434960208026e-11,1.8178218586909191e-09,1.35361466722181,0.9999973616483928,0.0022883829369270215,-2.7403597356978022e-11,-3.035135261098446e-11,1.0127709591249733e-07,1.8686182208661416e-07,2.1254267973750267e-07,-2.4657394244766447e-14,3.784145077271676e-14,4.5165943890566347e-14,-3.945183079162631e-11,6.05463212363468e-11,7.226551022490614e-11,2.148293741779558,-9.862957697906575e-10,1.5136580309086701e-09,1.8066377556226535e-09
reference,scalar,5,1,0.075,linear_drop_largest,1,4,3.141122879531237e-08,2.5143850738141276e-07,2.5339295232627173e-07,0.000503381517664556,5.192884971571159e-08,-3.2444363518098402e-06,7.625490682505418e-07,3.7448767477785904e-05,0.0010040427046599638,0.001004740843683833,1.952457946852724e-05,8.323034282898173e-14,4.303461115746342e-14,0.0010040101844897586,-3.7413118839425065e-05,0.001004707018000995,1.950984592407571e-05,2.4013243800895462e-05,0.00234558962107775,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0400803021299951,1.520190616515564e-11,1.344415194491883e-09,1.2848659658217747,0.9999951224433015,0.003116903912272633,-2.7403597356978022e-11,-3.035135261098446e-11,3.143863239266935e-08,2.514688587340237e-07,2.534264676779317e-07,-6.224142841789243e-14,1.5803828659516218e-14,6.421648084252962e-14,-4.4260571319390174e-11,1.12382781578782e-11,4.566505304357662e-11,2.8929357659225117,-1.1065142829847542e-09,2.80956953946955e-10,1.1416263260894153e-09
reference,scalar,5,1,0.1,linear_drop_largest,1,4,-3.161277870939091e-08,2.531518572491792e-07,2.551180718930702e-07,0.0005050921419830942,6.02809283118565e-08,-3.737018981299112e-06,-5.126619408762172e-07,-1.2644501752845926e-05,0.0009554348100489798,0.0009555184768898548,9.762588195858987e-06,-2.7671649332460443e-14,-2.879053185724969e-14,0.0009554055523707443,1.2655295871557594e-05,0.0009554893646788768,9.752144810873732e-06,1.6318786430820343e-05,0.002791417499245784,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7386960393963875,1.8429627853057956e-11,1.9362100239151463e-09,1.2202151493436018,0.9999933427508648,0.0036434124781284222,-2.7403597356978022e-11,-3.035135261098446e-11,-3.158537511203393e-08,2.531822086017902e-07,2.551447955053136e-07,-6.309504485612248e-14,-1.5999689505206634e-14,6.50920482828673e-14,-2.5238017942448988e-11,-6.399875802082652e-12,2.6036819313146912e-11,-2.8932467120127896,-6.309504485612246e-10,-1.5999689505206628e-10,6.509204828286728e-10
reference,scalar,5,1,0.0,linear_small3,1,3,-2.3269765242565497e-11,-2.5766535972229665e-11,3.4718818390785053e-11,5.892267678134205e-06,1.9481918004841432e-12,-2.917879562034057e-10,-3.0058254680149166e-10,-9.519930445726288e-07,0.00011582095054126652,0.00011582486293986892,7.055427642950754e-08,2.6172281301830444e-14,-4.703373206647652e-14,0.00011582089556829331,9.519284572466481e-07,0.00011582480743791124,7.055488136059949e-08,3.661339159900086e-07,2.557464392683015e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.618546150123768,1.9342858741597427e-11,6.799232384144238e-08,1.5039491517888628,0.999999937604018,0.0002911906023932284,-2.3269765242565497e-11,-2.5766535972229665e-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
reference,scalar,5,1,0.0025,linear_small3,1,3,2.7246594529890587e-09,1.6271013657357636e-09,3.173519810737255e-09,5.633400226095475e-05,1.3732992329236142e-10,1.318739839443144e-08,9.904121908317999e-09,6.261535406274517e-05,0.00018036671823451396,0.0001909262569975421,4.623965254432182e-06,-1.1168319822554493e-13,5.8446205096788585e-15,0.0001803707261705023,-6.261131730055705e-05,0.00019092871945672647,4.6240250457746474e-06,1.4897009343624229e-05,6.108017623063054e-05,0.5,0.1,1.0,0.0,3.0,0.5,320,1.4799632998468129,1.3618391497165996e-11,1.3074403180132877e-08,1.496064445561537,0.9999999097688782,0.0003747829273439708,-2.3269765242565497e-11,-2.5766535972229665e-11,2.7479292182316242e-09,1.6528679017079932e-09,3.2067253217118002e-09,4.797787700349747e-18,8.974661536860758e-18,1.0176606336045195e-17,3.0705841282238383e-12,5.743783383590885e-12,6.513028055068925e-12,1.0798591105054207,7.676460320559595e-11,1.435945845897721e-10,1.628257013767231e-10
reference,scalar,5,1,0.005,linear_small3,1,3,8.223080587797072e-09,4.063068687503532e-09,9.172108891240701e-09,9.577112764941583e-05,9.472008077735613e-11,3.7098252145819276e-08,2.8387163634819546e-08,0.00012627183469979153,0.00025464254020188005,0.0002842312430379841,1.2414640260666015e-05,-1.690327497655235e-13,8.824569662513067e-14,0.00025465066739814595,-0.00012626271768048086,0.0002842344741272282,1.2414590810684259e-05,2.148515278851067e-05,0.00011621151759169757,0.5,0.1,1.0,0.0,3.0,0.5,320,0.9994649932382907,9.856696123112991e-12,4.5610453245273754e-08,1.488217986796225,0.9999998696118001,0.0004698684852993925,-2.3269765242565497e-11,-2.5766535972229665e-11,8.246350353039637e-09,4.088835223475762e-09,9.204393930607981e-09,5.11971851433879e-17,6.712830945848349e-17,8.44237034094114e-17,8.191549622942063e-12,1.0740529513357358e-11,1.3507792545505824e-11,0.9192314895722624,2.0478874057355157e-10,2.685132378339339e-10,3.376948136376455e-10
reference,scalar,5,1,0.0075,linear_small3,1,3,1.4584551086458912e-08,6.779588214586342e-09,1.6083281591543683e-08,0.0001268198785346512,6.473994103392018e-11,6.461223734963526e-08,5.7857305108752586e-08,0.00017588492173735705,0.00032088920012635075,0.0003659308465438319,1.619486883881456e-05,-1.815413189784965e-14,-1.4714749533325898e-13,0.0003209000969600795,-0.0001758715727885992,0.0003659339863201066,1.619475333219121e-05,2.3545077393250685e-05,0.00016759336060769554,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6171482469729429,1.0967375909122255e-11,8.386907201804358e-09,1.4801614585662135,0.9999998185528011,0.0005682379614615663,-2.3269765242565497e-11,-2.5766535972229665e-11,1.4607820851701477e-08,6.805354750558572e-09,1.6115250023389477e-08,1.6691100661051387e-16,1.982880541079813e-16,2.5918610404430393e-16,1.1869227136747654e-11,1.4100483847678671e-11,1.84310118431505e-11,0.871105341230816,2.9673067841869133e-10,3.5251209619196673e-10,4.6077529607876244e-10
reference,scalar,5,1,0.01,linear_small3,1,3,2.2093278684674394e-08,1.040313101735861e-08,2.4420034766621784e-08,0.00015626911008456465,1.4001367463727936e-10,9.376975371608383e-08,1.0377679752778298e-07,0.000218665033552091,0.00038740114082629453,0.0004448528305089803,1.957588067385551e-05,-1.850119450003129e-13,-1.2052435872239584e-13,0.00038741418718765154,-0.00021864743916978976,0.0004448555440699549,1.957565260760198e-05,2.4618908264930426e-05,0.00022231986480370685,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6494518348266767,1.5124468729489538e-11,9.441261653412634e-09,1.4723878004449764,0.9999997563989823,0.0006687316327327614,-2.3269765242565497e-11,-2.5766535972229665e-11,2.211654844991696e-08,1.042889755333084e-08,2.4452067796311097e-08,3.801338808332075e-16,4.604898911959028e-16,5.9712034570171e-16,1.5205355233328298e-11,1.8419595647836112e-11,2.3884813828068396e-11,0.8806995239058943,3.801338808332074e-10,4.6048989119590273e-10,5.971203457017098e-10
reference,scalar,5,1,0.015,linear_small3,1,3,3.9045642601096146e-08,2.11038758788389e-08,4.438395862518318e-08,0.00021067500712040614,7.300101104947246e-10,1.3727785945773463e-07,2.568352736870887e-07,0.00028248261403033035,0.0005198822348763498,0.0005916704871543253,2.513644255282678e-05,5.361007048444027e-14,9.949279491635109e-14,0.0005198976025687072,-0.0002824566314877545,0.0005916715861253594,2.5135826619682506e-05,2.551000167521724e-05,0.0003480383430365027,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7610344966138061,9.424773284539898e-12,3.4758744122189624e-09,1.4569606880870924,0.9999995995265903,0.0008723225853817739,-2.3269765242565497e-11,-2.5766535972229665e-11,3.9068912366338715e-08,2.112964241481113e-08,4.441668269993201e-08,1.0795534381831829e-15,1.6495259433181238e-15,1.971388207221672e-15,1.9192061123256585e-11,2.932490565898887e-11,3.5046901461718614e-11,0.9912901776284252,4.798015280814146e-10,7.331226414747217e-10,8.761725365429652e-10
reference,scalar,5,1,0.02,linear_small3,1,3,5.324922222873293e-08,3.592517100631059e-08,6.423470697214741e-08,0.0002534456686790039,2.1635982506667023e-09,1.1127123076088626e-07,4.884287150194371e-07,0.0003093864706795606,0.0006398506856158541,0.000710724199758692,2.719193895893012e-05,1.2479881223489278e-13,3.064167436494028e-14,0.0006398646429453866,-0.0003093538441792769,0.0007107225634522401,2.7190589498844608e-05,2.4965095896861973e-05,0.0004983938372432994,0.5,0.1,1.0,0.0,3.0,0.5,320,0.6700041935525152,2.4143643338283143e-11,1.1238215843981158e-09,1.4416957444571927,0.9999993992080702,0.0010777678545248375,-2.3269765242565497e-11,-2.5766535972229665e-11,5.32724919939755e-08,3.595093754228282e-08,6.426840836225295e-08,1.5451751858218951e-15,3.8281828473361975e-15,4.1282623787156265e-15,1.545175185821895e-11,3.8281828473361975e-11,4.128262378715627e-11,1.1871632715943434,3.8629379645547373e-10,9.570457118340493e-10,1.0320655946789065e-09
reference,scalar,5,1,0.03,linear_small3,1,3,7.618290145299691e-08,8.001261133281365e-08,1.1048009977409026e-07,0.00033238546865663405,6.317526179841226e-09,-2.803692250082379e-07,1.0778871523671016e-06,0.000294235386686944,0.0008554837209133886,0.0009046694752928453,3.022553155665595e-05,7.500255841744183e-14,1.8825281502925226e-13,0.0008554896576884018,-0.00029419130441837155,0.0009046607529937406,3.0222283019010374e-05,2.458381490454499e-05,0.00087053494373761,0.5,0.1,1.0,0.0,3.0,0.5,320,0.717234382362828,1.4097129266232247e-11,2.206349982330023e-09,1.4116596573913551,0.9999988734776413,0.0014876301760143925,-2.3269765242565497e-11,-2.5766535972229665e-11,7.620617121823948e-08,8.003837786878589e-08,1.1051480653564113e-07,-5.984723880946906e-16,1.219501061248229e-14,1.2209686852571913e-14,-2.659877280420847e-12,5.420004716658796e-11,5.426527490031962e-11,1.6198321703692469,-6.649693201052117e-11,1.3550011791646988e-09,1.3566318725079903e-09
reference,scalar,5,1,0.05,linear_small3,1,3,5.824184057274665e-08,1.6476172122707367e-07,1.7475278760297123e-07,0.00041803443351352197,1.750570986607177e-08,-2.0843067425616517e-06,1.2835608348879037e-06,0.00012755645735717332,0.0010337645250639374,0.0010416044081580013,2.007353175831477e-05,-5.74463707939815e-14,-2.1619607959346547e-14,0.0010337468705068182,-0.00012751665455296355,0.0010415820128396132,2.0067213443452592e-05,2.0901859094495983e-05,0.0016617557880902823,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0402316116751102,1.922434960208026e-11,1.8178218586909191e-09,1.35361466722181,0.9999973616483928,0.0022883829369270215,-2.3269765242565497e-11,-2.5766535972229665e-11,5.8265110337989216e-08,1.647874877630459e-07,1.7478483688796936e-07,-2.3757202853266125e-14,1.9197386457451225e-14,3.054413747690329e-14,-3.8011524565225793e-11,3.071581833192195e-11,4.8870619963045245e-11,2.461952769960369,-9.502881141306448e-10,7.678954582980487e-10,1.221765499076131e-09
reference,scalar,5,1,0.075,linear_small3,1,3,-1.0791756784975295e-08,1.8612350585061562e-07,1.8643610552848988e-07,0.0004317824747815616,2.39144977360376e-08,-3.260262031389255e-06,-1.4213911194589454e-07,8.530949261956242e-06,0.0009958747613105132,0.0009959112999211235,7.53665598493879e-06,7.689354253152814e-14,8.533347707379183e-14,0.0009958513065505522,-8.516623257113353e-06,0.0009958877234056787,7.531583115489079e-06,1.3798488885372102e-05,0.0023170380799899383,0.5,0.1,1.0,0.0,3.0,0.5,320,1.0400803021299951,1.520190616515564e-11,1.344415194491883e-09,1.2848659658217747,0.9999951224433015,0.003116903912272633,-2.3269765242565497e-11,-2.5766535972229665e-11,-1.076848701973273e-08,1.8614927238658784e-07,1.8646048354209055e-07,-3.45305442952738e-14,-4.013146230115677e-15,3.476296638654644e-14,-2.455505372108359e-11,-2.8537928747489258e-12,2.4720331652655245e-11,-3.0258915359377614,-6.138763430270898e-10,-7.134482186872315e-11,6.180082913163812e-10
reference,scalar,5,1,0.1,linear_small3,1,3,-4.975869704520136e-08,1.6210119169203328e-07,1.6956628285013932e-07,0.0004117842673659829,2.3136653435498002e-08,-3.1348132657309494e-06,-1.208523447042859e-06,-1.6765588932491333e-05,0.0009407306666895658,0.0009408800519845493,3.237268700258919e-06,-4.500135615710665e-14,-5.2484311181496574e-14,0.0009407159285722204,1.6766179254441262e-05,0.0009408653267265654,3.234743645394583e-06,7.838432967634374e-06,0.0025249526380626643,0.5,0.1,1.0,0.0,3.0,0.5,320,0.7386960393963875,1.8429627853057956e-11,1.9362100239151463e-09,1.2202151493436018,0.9999933427508648,0.0036434124781284222,-2.3269765242565497e-11,-2.5766535972229665e-11,-4.973542727995879e-08,1.621269582280055e-07,1.6958408920351435e-07,-2.3806203075727082e-14,-1.6129398228721123e-14,2.875574363676637e-14,-9.522481230290831e-12,-6.451759291488448e-12,1.1502297454706547e-11,-2.5461074741520786,-2.380620307572707e-10,-1.6129398228721117e-10,2.875574363676636e-10
reference,scalar,5,1,0.0,quadratic_all,2,5,-2.1848985509125188e-11,-2.424739141780113e-11,3.2639150698907877e-11,5.713068413637971e-06,1.6056049921152932e-12,-2.7505572624071535e-10,-2.834714901906452e-10,-9.711642884713977e-07,0.00011579973405180882,0.00011580380635602983,6.056745552782039e-08,4.236743506961763e-15,-4.972397807002639e-14,0.00011579967882548696,9.711035330967143e-07,0.00011580375062215353,6.056754846089113e-08,3.5449871245803623e-07,2.4117978858275637e-06,0.5,0.1,1.0,0.0,3.0,0.5,320,0.618546150123768,1.9342858741597427e-11,6.799232384144238e-08,1.5039491517888628,0.999999937604018,0.0002911906023932284,-2.1848985509125188e-11,-2.424739141780113e-11,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,
