beta0,control_gamma_pt_zero,threshold,max_step,threshold_reached,operational_RG_scale,log_scale_at_stop,gmax_at_stop,exchange_trace_real_at_stop,exchange_00_real_at_stop,exchange_00_imag_at_stop,exchange_01_real_at_stop,exchange_01_imag_at_stop,exchange_10_real_at_stop,exchange_10_imag_at_stop,exchange_11_real_at_stop,exchange_11_imag_at_stop,exchange_hermiticity_error,g_hermiticity_error,solver_function_evaluations,solver_status
0.49,1,0.2,0.01,1,0.24028565941480365,1.1843623405910335,0.19999999999999996,0.567231624567278,0.283615812283639,0.0,0.0,-7.477082116908626e-20,0.0,7.477082116908626e-20,0.283615812283639,0.0,0.0,0.0,716,1
0.49,1,0.2,0.005,1,0.24028565941478663,1.1843623405911041,0.19999999999999993,0.5672316245672047,0.28361581228360233,0.0,0.0,-2.916357769372505e-20,0.0,2.916357769372505e-20,0.28361581228360233,0.0,0.0,0.0,1424,1
0.49,1,0.25,0.02,1,0.2172046197294692,1.2853509464053638,0.25,0.5935013188902859,0.29675065944514295,0.0,0.0,-2.9581263529276666e-19,0.0,2.9581263529276666e-19,0.29675065944514295,0.0,0.0,0.0,392,1
0.49,1,0.25,0.01,1,0.2172046197300762,1.2853509464025692,0.25000000000000006,0.5935013188930877,0.29675065944654383,0.0,0.0,-1.875296123520807e-20,0.0,1.875296123520807e-20,0.29675065944654383,0.0,0.0,0.0,776,1
0.49,1,0.25,0.005,1,0.21720461973007427,1.2853509464025783,0.25000000000000006,0.5935013188930786,0.2967506594465393,0.0,0.0,-3.6058390892761115e-20,0.0,3.6058390892761115e-20,0.2967506594465393,0.0,0.0,0.0,1550,1
0.49,1,0.3,0.02,1,0.19968264732859972,1.3694614607629008,0.29999999999999993,0.6215317206675973,0.31076586033379866,0.0,0.0,-3.644641802388914e-19,0.0,3.644641802388914e-19,0.31076586033379866,0.0,0.0,0.0,416,1
0.49,1,0.3,0.01,1,0.19968264732947338,1.3694614607585256,0.3,0.6215317206717973,0.31076586033589865,0.0,0.0,-8.416603552104257e-20,0.0,8.416603552104257e-20,0.31076586033589865,0.0,0.0,0.0,824,1
0.49,1,0.3,0.005,1,0.19968264732947913,1.3694614607584967,0.2999999999999999,0.6215317206718249,0.31076586033591247,0.0,0.0,-2.5079474023216192e-21,0.0,2.5079474023216192e-21,0.31076586033591247,0.0,0.0,0.0,1646,1
0.49,1,0.4,0.02,1,0.17414207153076391,1.506319334604029,0.3999999999999998,0.6836360645930566,0.3418180322965283,0.0,0.0,-4.358524180100846e-19,0.0,4.358524180100846e-19,0.3418180322965283,0.0,0.0,0.0,458,1
0.49,1,0.4,0.01,1,0.17414207153264388,1.5063193345932333,0.3999999999999999,0.6836360646023476,0.3418180323011738,0.0,0.0,-3.437608456276081e-20,0.0,3.437608456276081e-20,0.3418180323011738,0.0,0.0,0.0,908,1
0.49,1,0.4,0.005,1,0.17414207153268665,1.5063193345929877,0.40000000000000013,0.683636064602559,0.3418180323012795,0.0,0.0,-8.430485627594273e-20,0.0,8.430485627594273e-20,0.3418180323012795,0.0,0.0,0.0,1814,1
0.49,1,0.5,0.02,1,0.15599822179890901,1.6163461952520177,0.49999999999999994,0.7545285226296122,0.3772642613148061,0.0,0.0,-7.563967197301987e-19,0.0,7.563967197301987e-19,0.3772642613148061,0.0,0.0,0.0,494,1
0.49,1,0.5,0.01,1,0.15599822179309436,1.6163461952892915,0.5000000000000003,0.7545285226014402,0.3772642613007201,0.0,0.0,-2.8968477263194855e-19,0.0,2.8968477263194855e-19,0.3772642613007201,0.0,0.0,0.0,974,1
0.49,1,0.5,0.005,1,0.15599822179316586,1.6163461952888332,0.5000000000000003,0.7545285226017865,0.37726426130089324,0.0,0.0,-2.17492511014039e-19,0.0,2.17492511014039e-19,0.37726426130089324,0.0,0.0,0.0,1946,1
0.49,1,0.6,0.02,1,0.142345090050775,1.7079364826739656,0.6,0.8342858677544309,0.41714293387721546,0.0,0.0,-8.964528291985874e-19,0.0,8.964528291985874e-19,0.4171429338772154,0.0,0.0,0.0,518,1
0.49,1,0.6,0.01,1,0.14234509005695206,1.7079364826305707,0.5999999999999998,0.8342858677829048,0.4171429338914524,0.0,0.0,-3.260431834526313e-19,0.0,3.260431834526313e-19,0.4171429338914524,0.0,0.0,0.0,1028,1
0.49,1,0.6,0.005,1,0.14234509005714172,1.7079364826292383,0.5999999999999999,0.8342858677837792,0.4171429338918896,0.0,0.0,-5.835479658881428e-20,0.0,5.835479658881428e-20,0.4171429338918896,0.0,0.0,0.0,2054,1
0.49,1,0.75,0.02,1,0.12736419611500827,1.8191401352753935,0.75,0.9687453653038303,0.48437268265191513,0.0,0.0,-1.5490194125116566e-18,0.0,1.5490194125116566e-18,0.48437268265191513,0.0,0.0,0.0,554,1
0.49,1,0.75,0.01,1,0.12736419608693364,1.8191401354958217,0.7500000000000003,0.9687453651875798,0.4843726825937899,0.0,0.0,-6.162542840412106e-19,0.0,6.162542840412106e-19,0.4843726825937899,0.0,0.0,0.0,1094,1
0.49,1,0.75,0.005,1,0.12736419608705343,1.8191401354948808,0.75,0.9687453651880755,0.48437268259403776,0.0,0.0,1.5092633014979896e-19,0.0,-1.5092633014979896e-19,0.48437268259403776,0.0,0.0,0.0,2186,1
0.49,1,1.0,0.02,1,0.11142813811750654,1.9528109217799272,0.9999999999999998,1.2212839947985743,0.6106419973992873,0.0,0.0,-1.5646449233635706e-18,0.0,1.5646449233635706e-18,0.6106419973992872,0.0,0.0,0.0,596,1
0.49,1,1.0,0.01,1,0.11142813811979879,1.9528109217593557,0.9999999999999999,1.2212839948062284,0.6106419974031142,0.0,0.0,-1.5333205787721126e-18,0.0,1.5333205787721126e-18,0.6106419974031142,0.0,0.0,0.0,1178,1
0.49,1,1.0,0.005,1,0.1114281381174265,1.9528109217806455,0.9999999999999997,1.221283994798307,0.6106419973991535,0.0,0.0,-1.672428117600062e-19,0.0,1.672428117600062e-19,0.6106419973991535,0.0,0.0,0.0,2348,1
0.495,0,0.2,0.02,1,0.2671359050205902,1.0784332672440529,0.19999999999999996,0.5379616748801693,0.2485967948964681,0.0,0.0,-1.6386802626181543e-19,0.0,1.6386802626181543e-19,0.28936487998370125,0.0,0.0,0.0,332,1
0.495,0,0.2,0.01,1,0.2671359050198323,1.07843326724689,0.2000000000000001,0.5379616748785527,0.2485967948959747,0.0,0.0,1.211918816560978e-19,0.0,-1.211918816560978e-19,0.289364879982578,0.0,0.0,0.0,650,1
0.495,0,0.2,0.005,1,0.26713590501984313,1.0784332672468495,0.20000000000000007,0.5379616748785769,0.24859679489598305,0.0,0.0,1.2735630762411754e-19,0.0,-1.2735630762411754e-19,0.2893648799825939,0.0,0.0,0.0,1298,1
0.495,0,0.25,0.02,1,0.2350931267329255,1.206209084097346,0.25,0.5589095501285342,0.25248314682340633,0.0,0.0,-3.097985872160177e-19,0.0,3.097985872160177e-19,0.30642640330512777,0.0,0.0,0.0,368,1
0.495,0,0.25,0.01,1,0.23509312673352772,1.2062090840947846,0.24999999999999992,0.5589095501300383,0.2524831468239502,0.0,0.0,1.8606777954398434e-19,0.0,-1.8606777954398434e-19,0.30642640330608817,0.0,0.0,0.0,728,1
0.495,0,0.25,0.005,1,0.2350931267335404,1.2062090840947306,0.2499999999999999,0.5589095501300719,0.25248314682396356,0.0,0.0,7.057213432915193e-20,0.0,-7.057213432915193e-20,0.3064264033061084,0.0,0.0,0.0,1454,1
0.495,0,0.3,0.02,1,0.2112412496879343,1.3131899599278385,0.30000000000000027,0.5820146776129995,0.2570635107536631,0.0,0.0,-2.4792281609995964e-19,0.0,2.4792281609995964e-19,0.3249511668593364,0.0,0.0,0.0,404,1
0.495,0,0.3,0.01,1,0.21124124968791888,1.3131899599279115,0.30000000000000004,0.5820146776129463,0.25706351075363587,0.0,0.0,1.4085946957893056e-19,0.0,-1.4085946957893056e-19,0.32495116685931047,0.0,0.0,0.0,794,1
0.495,0,0.3,0.005,1,0.21124124968786856,1.3131899599281498,0.3,0.5820146776128301,0.2570635107536037,0.0,0.0,1.0049354142788756e-19,0.0,-1.0049354142788756e-19,0.3249511668592264,0.0,0.0,0.0,1580,1
0.495,0,0.4,0.02,1,0.17754239872311747,1.4869813572743955,0.4000000000000001,0.6351468309889456,0.2684276055425164,0.0,0.0,-2.340096838334797e-19,0.0,2.340096838334797e-19,0.3667192254464292,0.0,0.0,0.0,452,1
0.495,0,0.4,0.01,1,0.17754239872455288,1.4869813572663106,0.39999999999999997,0.6351468309933039,0.2684276055444196,0.0,0.0,1.704472020290153e-19,0.0,-1.704472020290153e-19,0.3667192254488844,0.0,0.0,0.0,896,1
0.495,0,0.4,0.005,1,0.17754239872459712,1.4869813572660615,0.4,0.6351468309934428,0.2684276055444827,0.0,0.0,1.842643006748669e-20,0.0,-1.842643006748669e-20,0.36671922544896013,0.0,0.0,0.0,1790,1
0.495,0,0.5,0.02,1,0.15460003444195414,1.6253494447772752,0.5000000000000002,0.6980317919509954,0.28287675765423687,0.0,0.0,-4.970556608290487e-19,0.0,4.970556608290487e-19,0.41515503429675854,0.0,0.0,0.0,494,1
0.495,0,0.5,0.01,1,0.15460003444316475,1.6253494447694445,0.4999999999999999,0.6980317919566622,0.28287675765794845,0.0,0.0,7.207265012534773e-20,0.0,-7.207265012534773e-20,0.41515503429871375,0.0,0.0,0.0,980,1
0.495,0,0.5,0.005,1,0.15460003444311088,1.625349444769793,0.4999999999999999,0.698031791956627,0.2828767576580002,0.0,0.0,3.4972324190665927e-20,0.0,-3.4972324190665927e-20,0.41515503429862677,0.0,0.0,0.0,1958,1
0.495,0,0.6,0.02,1,0.1379618718515818,1.7392134476603796,0.5999999999999999,0.7708587231190418,0.30047393029820046,0.0,0.0,-5.170236715312853e-19,0.0,5.170236715312853e-19,0.4703847928208414,0.0,0.0,0.0,530,1
0.495,0,0.6,0.01,1,0.1379618718411706,1.7392134477358439,0.6,0.7708587231003734,0.3004739302939569,0.0,0.0,1.4076794877887675e-19,0.0,-1.4076794877887675e-19,0.47038479280641654,0.0,0.0,0.0,1046,1
0.495,0,0.6,0.005,1,0.13796187184120315,1.739213447735608,0.6,0.7708587231004818,0.3004739302940201,0.0,0.0,2.2491700617256394e-20,0.0,-2.2491700617256394e-20,0.4703847928064617,0.0,0.0,0.0,2090,1
0.495,0,0.75,0.02,1,0.12032857164090964,1.8759647056809885,0.75,0.897793546588485,0.332542986291635,0.0,0.0,-7.285362853005069e-19,0.0,7.285362853005069e-19,0.5652505602968501,0.0,0.0,0.0,572,1
0.495,0,0.75,0.01,1,0.12032857162623943,1.8759647058029065,0.7500000000000002,0.8977935465687827,0.33254298628370943,0.0,0.0,3.35645755504023e-19,0.0,-3.35645755504023e-19,0.5652505602850733,0.0,0.0,0.0,1130,1
0.495,0,0.75,0.005,1,0.12032857162617808,1.8759647058034163,0.7500000000000002,0.897793546569472,0.33254298628444795,0.0,0.0,5.815985718530829e-20,0.0,-5.815985718530829e-20,0.5652505602850241,0.0,0.0,0.0,2258,1
0.495,0,1.0,0.02,1,0.10226317855930342,2.03864113142822,1.0000000000000004,1.1482056821664084,0.39892098708714446,0.0,0.0,-1.5997611135919896e-18,0.0,1.5997611135919896e-18,0.749284695079264,0.0,0.0,0.0,620,1
0.495,0,1.0,0.01,1,0.10226317849843095,2.038641132023473,0.9999999999999998,1.1482056822096671,0.3989209870879854,0.0,0.0,5.545569427050011e-19,0.0,-5.545569427050011e-19,0.7492846951216817,0.0,0.0,0.0,1226,1
0.495,0,1.0,0.005,1,0.10226317849873663,2.038641132020484,1.0000000000000007,1.1482056822113944,0.39892098708992474,0.0,0.0,-2.524088664336473e-19,0.0,2.524088664336473e-19,0.7492846951214696,0.0,0.0,0.0,2450,1
0.495,1,0.2,0.02,1,0.24045058408489098,1.1836762068585027,0.19999999999999996,0.5671737462441437,0.28358687312207187,0.0,0.0,-2.4353595417892567e-19,0.0,2.4353595417892567e-19,0.2835868731220718,0.0,0.0,0.0,362,1
0.495,1,0.2,0.01,1,0.2404505840850075,1.1836762068580182,0.20000000000000012,0.5671737462446466,0.2835868731223233,0.0,0.0,-2.6672723959999768e-20,0.0,2.6672723959999768e-20,0.2835868731223233,0.0,0.0,0.0,716,1
0.495,1,0.2,0.005,1,0.2404505840849818,1.183676206858125,0.20000000000000004,0.5671737462445355,0.28358687312226777,0.0,0.0,9.732405198228801e-20,0.0,-9.732405198228801e-20,0.28358687312226777,0.0,0.0,0.0,1424,1
0.495,1,0.25,0.02,1,0.2173677302061935,1.2846002751562247,0.2500000000000001,0.5934236285716747,0.29671181428583737,0.0,0.0,-2.832638096119602e-19,0.0,2.832638096119602e-19,0.2967118142858373,0.0,0.0,0.0,392,1
0.495,1,0.25,0.01,1,0.2173677302066023,1.284600275154344,0.25000000000000017,0.5934236285735615,0.29671181428678073,0.0,0.0,-6.765457395147751e-20,0.0,6.765457395147751e-20,0.29671181428678073,0.0,0.0,0.0,776,1
0.495,1,0.25,0.005,1,0.21736773020658212,1.2846002751544368,0.25000000000000006,0.5934236285734681,0.29671181428673404,0.0,0.0,6.86690977414248e-20,0.0,-6.86690977414248e-20,0.29671181428673404,0.0,0.0,0.0,1544,1
0.495,1,0.3,0.02,1,0.19984173371487607,1.3686650818572188,0.30000000000000004,0.6214348271850008,0.31071741359250044,0.0,0.0,-3.657424965739586e-19,0.0,3.657424965739586e-19,0.3107174135925004,0.0,0.0,0.0,416,1
0.495,1,0.3,0.01,1,0.19984173371592928,1.3686650818519488,0.3000000000000001,0.6214348271900628,0.3107174135950314,0.0,0.0,-3.3055151134640193e-20,0.0,3.3055151134640193e-20,0.3107174135950314,0.0,0.0,0.0,824,1
0.495,1,0.3,0.005,1,0.19984173371595124,1.3686650818518387,0.3,0.6214348271901681,0.31071741359508404,0.0,0.0,6.221444740121646e-20,0.0,-6.221444740121646e-20,0.31071741359508404,0.0,0.0,0.0,1646,1
0.495,1,0.4,0.02,1,0.17428879810893344,1.505477121128545,0.40000000000000024,0.683508189038015,0.34175409451900757,0.0,0.0,-6.229926884967396e-19,0.0,6.229926884967396e-19,0.34175409451900746,0.0,0.0,0.0,458,1
0.495,1,0.4,0.01,1,0.17428879811036635,1.5054771211203235,0.3999999999999999,0.6835081890450908,0.3417540945225454,0.0,0.0,-5.728573406871909e-20,0.0,5.728573406871909e-20,0.3417540945225454,0.0,0.0,0.0,908,1
0.495,1,0.4,0.005,1,0.17428879811035616,1.505477121120382,0.40000000000000024,0.6835081890450407,0.34175409452252037,0.0,0.0,1.0643829535114944e-19,0.0,-1.0643829535114944e-19,0.3417540945225204,0.0,0.0,0.0,1814,1
0.495,1,0.5,0.02,1,0.15612929652293633,1.615506315881964,0.4999999999999999,0.7543894874387997,0.3771947437193999,0.0,0.0,-7.759792928306058e-19,0.0,7.759792928306058e-19,0.37719474371939976,0.0,0.0,0.0,494,1
0.495,1,0.5,0.01,1,0.15612929651874366,1.6155063159088179,0.5,0.7543894874185159,0.37719474370925793,0.0,0.0,-1.5000451260381874e-19,0.0,1.5000451260381874e-19,0.37719474370925793,0.0,0.0,0.0,974,1
0.495,1,0.5,0.005,1,0.1561292965187181,1.6155063159089815,0.5000000000000001,0.7543894874183923,0.3771947437091961,0.0,0.0,-4.3454897236686413e-20,0.0,4.3454897236686413e-20,0.37719474370919615,0.0,0.0,0.0,1946,1
0.495,1,0.6,0.02,1,0.14245959042436013,1.7071324201876121,0.6000000000000001,0.8341653582675113,0.41708267913375574,0.0,0.0,-1.4886635730697235e-18,0.0,1.4886635730697235e-18,0.41708267913375546,0.0,0.0,0.0,518,1
0.495,1,0.6,0.01,1,0.14245959043035145,1.7071324201455558,0.6000000000000003,0.8341653582950641,0.41708267914753205,0.0,0.0,-3.60654362547896e-19,0.0,3.60654362547896e-19,0.41708267914753205,0.0,0.0,0.0,1028,1
0.495,1,0.6,0.005,1,0.1424595904305453,1.707132420144195,0.5999999999999999,0.834165358295955,0.4170826791479775,0.0,0.0,6.756351124386553e-20,0.0,-6.756351124386553e-20,0.41708267914797753,0.0,0.0,0.0,2054,1
0.495,1,0.75,0.02,1,0.12745597309992637,1.818419807766239,0.7499999999999999,0.9687153723828816,0.48435768619144104,0.0,0.0,-1.4341930896728682e-18,0.0,1.4341930896728682e-18,0.4843576861914406,0.0,0.0,0.0,554,1
0.495,1,0.75,0.01,1,0.1274559730715158,1.818419807989144,0.7499999999999994,0.9687153722657327,0.48435768613286634,0.0,0.0,-2.7375465754814816e-19,0.0,2.7375465754814816e-19,0.48435768613286634,0.0,0.0,0.0,1094,1
0.495,1,0.75,0.005,1,0.12745597307180087,1.8184198079869074,0.75,0.9687153722669088,0.4843576861334544,0.0,0.0,-1.0615817096849274e-19,0.0,1.0615817096849274e-19,0.4843576861334545,0.0,0.0,0.0,2186,1
0.495,1,1.0,0.02,1,0.11149329465060413,1.952226352282558,1.0000000000000002,1.2215344539314112,0.610767226965706,0.0,0.0,-2.120377987939207e-18,0.0,2.120377987939207e-18,0.6107672269657052,0.0,0.0,0.0,590,1
0.495,1,1.0,0.01,1,0.11149329465369262,1.952226352254857,0.9999999999999998,1.2215344539416386,0.6107672269708193,0.0,0.0,3.5291158382997478e-19,0.0,-3.5291158382997478e-19,0.6107672269708193,0.0,0.0,0.0,1178,1
0.495,1,1.0,0.005,1,0.11149329465164955,1.9522263522731815,1.0000000000000002,1.2215344539348738,0.6107672269674368,0.0,0.0,-3.7968944464885093e-19,0.0,3.7968944464885093e-19,0.6107672269674369,0.0,0.0,0.0,2348,1
0.5,0,0.2,0.02,1,0.26737158637876024,1.0775514035574398,0.2000000000000001,0.5377405672395269,0.24833536109734344,0.0,0.0,4.4120921409185494e-21,0.0,-4.4120921409185494e-21,0.28940520614218346,0.0,0.0,0.0,332,1
0.5,0,0.2,0.01,1,0.26737158637802083,1.0775514035602054,0.20000000000000004,0.5377405672379583,0.24833536109686766,0.0,0.0,7.145962430379144e-20,0.0,-7.145962430379144e-20,0.2894052061410906,0.0,0.0,0.0,650,1
0.5,0,0.2,0.005,1,0.26737158637803654,1.0775514035601468,0.19999999999999996,0.537740567237993,0.24833536109687923,0.0,0.0,-7.210343810358315e-20,0.0,7.210343810358315e-20,0.28940520614111376,0.0,0.0,0.0,1298,1
0.5,0,0.25,0.02,1,0.23524290936552822,1.2055721665483161,0.25000000000000006,0.5586358892874095,0.25213309539881107,0.0,0.0,-7.426802783905666e-20,0.0,7.426802783905666e-20,0.30650279388859836,0.0,0.0,0.0,368,1
0.5,0,0.25,0.01,1,0.23524290936604678,1.2055721665461117,0.2500000000000001,0.5586358892887138,0.2521330953992908,0.0,0.0,2.089743480122832e-20,0.0,-2.089743480122832e-20,0.3065027938894229,0.0,0.0,0.0,728,1
0.5,0,0.25,0.005,1,0.23524290936604814,1.2055721665461059,0.25000000000000006,0.5586358892887207,0.2521330953992957,0.0,0.0,-1.1859136513560435e-19,0.0,1.1859136513560435e-19,0.306502793889425,0.0,0.0,0.0,1454,1
0.5,0,0.3,0.02,1,0.21133198755501925,1.3127605059989929,0.2999999999999999,0.5816861537570273,0.25661698925832155,0.0,0.0,5.251866706592169e-20,0.0,-5.251866706592169e-20,0.32506916449870576,0.0,0.0,0.0,404,1
0.5,0,0.3,0.01,1,0.21133198755507898,1.3127605059987102,0.3000000000000001,0.5816861537571543,0.256616989258349,0.0,0.0,1.1205730754230051e-19,0.0,-1.1205730754230051e-19,0.3250691644988053,0.0,0.0,0.0,794,1
0.5,0,0.3,0.005,1,0.21133198755502938,1.312760505998945,0.3000000000000002,0.5816861537570397,0.2566169892583168,0.0,0.0,-1.4370175690948562e-19,0.0,1.4370175690948562e-19,0.32506916449872286,0.0,0.0,0.0,1580,1
0.5,0,0.4,0.02,1,0.1775642140770822,1.4868584907706144,0.3999999999999999,0.634689359625468,0.2677590842257668,0.0,0.0,4.7039343719218583e-20,0.0,-4.7039343719218583e-20,0.36693027539970124,0.0,0.0,0.0,452,1
0.5,0,0.4,0.01,1,0.17756421407850134,1.486858490762622,0.4,0.6346893596297348,0.2677590842276124,0.0,0.0,1.4325866493480582e-19,0.0,-1.4325866493480582e-19,0.3669302754021224,0.0,0.0,0.0,896,1
0.5,0,0.4,0.005,1,0.17756421407854314,1.4868584907623867,0.39999999999999986,0.634689359629866,0.2677590842276722,0.0,0.0,-1.7780519759612712e-20,0.0,1.7780519759612712e-20,0.36693027540219375,0.0,0.0,0.0,1790,1
0.5,0,0.5,0.02,1,0.15459135722919864,1.625405573201232,0.5,0.6973968033950138,0.28193670785464386,0.0,0.0,2.203602985502766e-19,0.0,-2.203602985502766e-19,0.41546009554036994,0.0,0.0,0.0,494,1
0.5,0,0.5,0.01,1,0.15459135723046924,1.625405573193013,0.5,0.6973968034006846,0.2819367078582661,0.0,0.0,1.6042506181143652e-19,0.0,-1.6042506181143652e-19,0.4154600955424184,0.0,0.0,0.0,980,1
0.5,0,0.5,0.005,1,0.15459135723042072,1.6254055731933268,0.5000000000000001,0.6973968034006608,0.28193670785832076,0.0,0.0,-4.121235746278746e-20,0.0,4.121235746278746e-20,0.4154600955423401,0.0,0.0,0.0,1958,1
0.5,0,0.6,0.02,1,0.13794270467656736,1.7393523882701112,0.5999999999999995,0.769972810525996,0.2992001024146288,0.0,0.0,4.0863010533897546e-19,0.0,-4.0863010533897546e-19,0.47077270811136723,0.0,0.0,0.0,530,1
0.5,0,0.6,0.01,1,0.13794270466623917,1.739352388344984,0.6000000000000003,0.7699728105080481,0.2992001024109784,0.0,0.0,1.2541393994071066e-19,0.0,-1.2541393994071066e-19,0.47077270809706967,0.0,0.0,0.0,1046,1
0.5,0,0.6,0.005,1,0.13794270466626204,1.7393523883448183,0.5999999999999999,0.7699728105081239,0.29920010241102296,0.0,0.0,-1.7621263199538997e-19,0.0,1.7621263199538997e-19,0.470772708097101,0.0,0.0,0.0,2090,1
0.5,0,0.75,0.02,1,0.12030920008640711,1.8761257074589333,0.75,0.8963644820036432,0.3306320446817017,0.0,0.0,7.483747717438171e-19,0.0,-7.483747717438171e-19,0.5657324373219415,0.0,0.0,0.0,572,1
0.5,0,0.75,0.01,1,0.12030920007091557,1.8761257075876976,0.7500000000000003,0.8963644819840579,0.33063204467457513,0.0,0.0,1.5938609184128693e-19,0.0,-1.5938609184128693e-19,0.5657324373094829,0.0,0.0,0.0,1130,1
0.5,0,0.75,0.005,1,0.12030920007090092,1.8761257075878195,0.7499999999999996,0.8963644819847878,0.33063204467531704,0.0,0.0,-3.056997314886384e-19,0.0,3.056997314886384e-19,0.5657324373094708,0.0,0.0,0.0,2258,1
0.5,0,1.0,0.02,1,0.10224948939140431,2.0387750025283013,0.9999999999999999,1.1454495591780083,0.39556150117398087,0.0,0.0,1.7700299986171837e-18,0.0,-1.7700299986171837e-18,0.7498880580040275,0.0,0.0,0.0,620,1
0.5,0,1.0,0.01,1,0.10224948933063198,2.038775003122655,1.0000000000000002,1.1454495592325706,0.3955615011862521,0.0,0.0,1.029598332028075e-19,0.0,-1.029598332028075e-19,0.7498880580463186,0.0,0.0,0.0,1226,1
0.5,0,1.0,0.005,1,0.1022494893308869,2.0387750031201617,1.0000000000000007,1.1454495592340175,0.395561501187876,0.0,0.0,-2.090202106447247e-19,0.0,2.090202106447247e-19,0.7498880580461416,0.0,0.0,0.0,2450,1
0.5,1,0.2,0.02,1,0.24061574686452838,1.1829895539979676,0.2,0.5671158582051659,0.28355792910258293,0.0,0.0,-1.7192815583100166e-19,0.0,1.7192815583100166e-19,0.28355792910258293,0.0,0.0,0.0,362,1
0.5,1,0.2,0.01,1,0.24061574686446302,1.1829895539982391,0.20000000000000004,0.5671158582048842,0.2835579291024421,0.0,0.0,1.9858811253289831e-19,0.0,-1.9858811253289831e-19,0.2835579291024421,0.0,0.0,0.0,716,1
0.5,1,0.2,0.005,1,0.24061574686443374,1.1829895539983608,0.20000000000000012,0.5671158582047582,0.2835579291023791,0.0,0.0,-2.2170199681168878e-19,0.0,2.2170199681168878e-19,0.2835579291023791,0.0,0.0,0.0,1424,1
0.5,1,0.25,0.02,1,0.21753107601785268,1.283849085146031,0.2500000000000001,0.5933459321388567,0.29667296606942833,0.0,0.0,-2.5290402934021573e-19,0.0,2.5290402934021573e-19,0.29667296606942833,0.0,0.0,0.0,392,1
0.5,1,0.25,0.01,1,0.2175310760180185,1.2838490851452686,0.25000000000000017,0.5933459321396218,0.2966729660698109,0.0,0.0,2.7635957351938534e-19,0.0,-2.7635957351938534e-19,0.2966729660698109,0.0,0.0,0.0,776,1
0.5,1,0.25,0.005,1,0.21753107601798313,1.2838490851454312,0.2500000000000001,0.5933459321394585,0.29667296606972926,0.0,0.0,-2.2938717226704354e-19,0.0,2.2938717226704354e-19,0.29667296606972926,0.0,0.0,0.0,1544,1
0.5,1,0.3,0.02,1,0.20000105160628112,1.3678681791460277,0.3,0.6213379300178083,0.3106689650089042,0.0,0.0,-3.0217833042405964e-19,0.0,3.0217833042405964e-19,0.3106689650089042,0.0,0.0,0.0,416,1
0.5,1,0.3,0.01,1,0.20000105160742454,1.3678681791403107,0.29999999999999977,0.6213379300233018,0.3106689650116509,0.0,0.0,1.0759302171778127e-19,0.0,-1.0759302171778127e-19,0.3106689650116509,0.0,0.0,0.0,824,1
0.5,1,0.3,0.005,1,0.20000105160745982,1.3678681791401344,0.29999999999999993,0.6213379300234715,0.31066896501173574,0.0,0.0,-2.401860519309658e-19,0.0,2.401860519309658e-19,0.31066896501173574,0.0,0.0,0.0,1646,1
0.5,1,0.4,0.02,1,0.17443573908135918,1.504634387305992,0.40000000000000036,0.6833803188810788,0.3416901594405394,0.0,0.0,-4.959359108626384e-19,0.0,4.959359108626384e-19,0.3416901594405394,0.0,0.0,0.0,458,1
0.5,1,0.4,0.01,1,0.1744357390821566,1.5046343873014205,0.39999999999999986,0.6833803188850129,0.34169015944250647,0.0,0.0,2.545863697059534e-19,0.0,-2.545863697059534e-19,0.34169015944250647,0.0,0.0,0.0,908,1
0.5,1,0.4,0.005,1,0.17443573908208856,1.5046343873018104,0.4000000000000002,0.6833803188846779,0.34169015944233894,0.0,0.0,-3.0573324667649663e-19,0.0,3.0573324667649663e-19,0.34169015944233894,0.0,0.0,0.0,1808,1
0.5,1,0.5,0.02,1,0.1562605498755272,1.6146659981710803,0.5000000000000001,0.7542505144674386,0.3771252572337193,0.0,0.0,-7.125043845699327e-19,0.0,7.125043845699327e-19,0.3771252572337193,0.0,0.0,0.0,494,1
0.5,1,0.5,0.01,1,0.15626054987312835,1.614665998186432,0.5000000000000001,0.7542505144558498,0.3771252572279249,0.0,0.0,7.37060400795612e-19,0.0,-7.37060400795612e-19,0.3771252572279249,0.0,0.0,0.0,974,1
0.5,1,0.5,0.005,1,0.15626054987299667,1.6146659981872746,0.5,0.7542505144552134,0.37712525722760665,0.0,0.0,-2.8588551936320823e-19,0.0,2.8588551936320823e-19,0.3771252572276067,0.0,0.0,0.0,1940,1
0.5,1,0.6,0.02,1,0.1425742167593406,1.7063281202184797,0.6,0.8340450925927254,0.4170225462963627,0.0,0.0,-3.677021768552223e-19,0.0,3.677021768552223e-19,0.4170225462963627,0.0,0.0,0.0,518,1
0.5,1,0.6,0.01,1,0.14257421676453172,1.7063281201820697,0.6000000000000003,0.8340450926165416,0.4170225463082708,0.0,0.0,9.365089870343598e-19,0.0,-9.365089870343598e-19,0.4170225463082708,0.0,0.0,0.0,1028,1
0.5,1,0.6,0.005,1,0.1425742167646374,1.7063281201813285,0.5999999999999998,0.8340450926170259,0.4170225463085129,0.0,0.0,1.531800218697228e-20,0.0,-1.531800218697228e-20,0.417022546308513,0.0,0.0,0.0,2054,1
