beta0,control_gamma_pt_zero,log_scale,cutoff,gmax,exchange_trace_real
0.5,1,0.08258475781131601,0.723142317570431,0.01805569513455228,0.48131709361199015
0.5,1,0.08893743148910954,0.7185629912875131,0.018296342452864833,0.48142825659134786
0.5,1,0.09529010516690309,0.7140126637627868,0.01854030822516269,0.4815409276842737
0.5,1,0.10164277884469662,0.709491151360511,0.018787640689614117,0.4816551283923416
0.5,1,0.10799545252249015,0.7049982716078245,0.01903838883446115,0.4817708805485279
0.5,1,0.1143481262002837,0.7005338431873829,0.01929260241039649,0.48188820632287577
0.5,1,0.12070079987807723,0.6960976859300405,0.019550331943144587,0.4820071282282656
0.5,1,0.12705347355587077,0.6916896208075795,0.019811628746250007,0.4821276691262971
0.5,1,0.1334061472336643,0.6873094699254854,0.020076544934075555,0.4822498522332844
0.5,1,0.13975882091145786,0.6829570565157672,0.020345133435013287,0.4823737011263648
0.5,1,0.1461114945892514,0.6786322049298242,0.020617448004910843,0.4824992397497243
0.5,1,0.15246416826704492,0.6743347406313571,0.020893543240716076,0.4826264924209436
0.5,1,0.15881684194483847,0.6700644901893242,0.021173474594342864,0.4827554838374669
0.5,1,0.16516951562263202,0.6658212812709425,0.021457298386760495,0.48288623908319417
0.5,1,0.17152218930042554,0.6616049426347332,0.021745071822309656,0.4830187836351998
0.5,1,0.17787486297821908,0.6574153041236105,0.022036853003247724,0.4831531433705832
0.5,1,0.18422753665601263,0.6532521966580146,0.022332700944525996,0.48328934457345185
0.5,1,0.19058021033380618,0.6491154522290888,0.022632675588801474,0.4834274139420378
0.5,1,0.1969328840115997,0.6450049038918989,0.022936837821685867,0.4835673785959534
0.5,1,0.20328555768939324,0.6409203857586955,0.023245249487234665,0.48370926608358883
0.5,1,0.2096382313671868,0.63686173299222,0.023557973403678524,0.48385310438965423
0.5,1,0.2159909050449803,0.632828781799052,0.023875073379399616,0.4839989219428655
0.5,1,0.22234357872277385,0.628821369422999,0.02419661422915541,0.48414674762378335
0.5,1,0.2286962524005674,0.6248393341385285,0.024522661790552625,0.4842966107728058
0.5,1,0.23504892607836095,0.620882515244241,0.02485328294077302,0.48444854119831565
0.5,1,0.24140159975615447,0.6169507530563848,0.025188545613554117,0.48460256918498745
0.5,1,0.247754273433948,0.6130438889024115,0.025528518816426597,0.48475872550225857
0.5,1,0.25410694711174153,0.6091617651145727,0.02587327264821077,0.4849170414129681
0.5,1,0.2604596207895351,0.6053042250235571,0.026222878316774074,0.485077548682163
0.5,1,0.2668122944673286,0.6014711129521677,0.02657740815705168,0.4852402795860789
0.5,1,0.27316496814512214,0.5976622742090395,0.02693693564933213,0.4854052669212986
0.5,1,0.2795176418229157,0.5938775550823961,0.0273015354378099,0.4855725440140934
0.5,1,0.28587031550070924,0.5901168028338473,0.027671283349406262,0.485742144729944
0.5,1,0.2922229891785028,0.5863798656922239,0.02804625641286041,0.4859141034832544
0.5,1,0.29857566285629633,0.5826665928474538,0.02842653287809218,0.4860884552472579
0.5,1,0.30492833653408985,0.5789768344444757,0.028812192235837676,0.4862652355641192
0.5,1,0.3112810102118834,0.5753104415771906,0.02920331523755886,0.4864444805552349
0.5,1,0.31763368388967694,0.5716672662824535,0.02959998391562844,0.48662622693174235
0.5,1,0.32398635756747046,0.5680471615341013,0.030002281603790835,0.48681051200523767
0.5,1,0.33033903124526404,0.56444998123702,0.03041029295789977,0.48699737369870516
0.5,1,0.33669170492305756,0.5608755802212483,0.03082410397693302,0.4871868505576649
0.5,1,0.3430443786008511,0.5573238142361192,0.031243802024285127,0.4873789817615451
0.5,1,0.34939705227864465,0.5537945399444388,0.031669475849337686,0.4875738071352823
0.5,1,0.35574972595643817,0.5502876149167011,0.032101215609307274,0.4877713671611495
0.5,1,0.3621023996342317,0.5468028976253404,0.032539112891370875,0.4879717029908246
0.5,1,0.36845507331202526,0.54334024743902,0.03298326073506816,0.4881748564577008
0.5,1,0.3748077469898188,0.5398995246169562,0.033433753654980025,0.4883808700894444
0.5,1,0.38116042066761235,0.5364805903032793,0.03389068766368175,0.48858978712080037
0.5,1,0.3875130943454059,0.5330833065214298,0.03435416029497029,0.4888016515066601
0.5,1,0.3938657680231994,0.5297075361685896,0.0348242706273637,0.48901650793539214
0.5,1,0.40021844170099297,0.5263531430101498,0.035301119307870485,0.4892344018424378
0.5,1,0.4065711153787865,0.5230199916742122,0.03578480857602702,0.4894553794241812
0.5,1,0.41292378905658,0.5197079476461265,0.036275442288200364,0.4896794876521009
0.5,1,0.4192764627343736,0.5164168772630612,0.036773125942153866,0.489906774287208
0.5,1,0.4256291364121671,0.51314664770861,0.03727796670187121,0.49013728789477023
0.5,1,0.4319818100899606,0.5098971270074315,0.03779007342263651,0.4903710778593373
0.5,1,0.4383344837677542,0.5066681840199233,0.03830955667636558,0.4906081944000696
0.5,1,0.4446871574455477,0.5034596884369293,0.0388365287771843,0.49084868858637803
0.5,1,0.4510398311233413,0.5002715107744813,0.03937110380724826,0.49109261235387436
0.5,1,0.4573925048011348,0.4971035223685732,0.03991339764279954,0.4913400185206494
0.5,1,0.4637451784789283,0.4939555953699685,0.04046352798045386,0.4915909608038814
0.5,1,0.4700978521567219,0.4908276027390411,0.04102161436371185,0.4918454938367775
0.5,1,0.4764505258345154,0.4877194182406479,0.041587778209687294,0.4921036731858573
0.5,1,0.48280319951230893,0.484630916439035,0.04216214283604564,0.49236555536859
0.5,1,0.4891558731901025,0.48156197269277473,0.04274483348814409,0.4926311978713905
0.5,1,0.495508546867896,0.4785124631497365,0.04333597736636452,0.4929006591679739
0.5,1,0.5018612205456896,0.4754822647420876,0.04393570365363032,0.4931739987380858
0.5,1,0.5082138942234831,0.4724712551813275,0.044544143543097374,0.4934512770866134
0.5,1,0.5145665679012766,0.4694793129533519,0.0451614302660087,0.4937325557630859
0.5,1,0.5209192415790702,0.46650631731354936,0.04578769911970042,0.49401789738156243
0.5,1,0.5272719152568637,0.4635521482819284,0.04642308749574874,0.494307365640931
0.5,1,0.5336245889346573,0.4606166866382752,0.047067734908244466,0.4946010253456183
0.5,1,0.5399772626124508,0.4576998139173425,0.04772178302218156,0.494898942426719
0.5,1,0.5463299362902443,0.4548014124040688,0.04838537568194523,0.49520118396354884
0.5,1,0.5526826099680379,0.4519213651288278,0.04905865893988545,0.49550781820564166
0.5,1,0.5590352836458314,0.44905955586270774,0.04974178108495981,0.49581891459519295
0.5,1,0.5653879573236249,0.44621586911282085,0.05043489267142786,0.49613454378995264
0.5,1,0.5717406310014185,0.44339019011764236,0.05113814654758044,0.49645477768658447
0.5,1,0.578093304679212,0.4405824048423795,0.05185169788448539,0.4967796894445013
0.5,1,0.5844459783570056,0.437792399974369,0.05257570420473021,0.497109353510186
0.5,1,0.5907986520347991,0.4350200629185043,0.053310325411139836,0.4974438456419953
0.5,1,0.5971513257125927,0.43226528179269186,0.05405572381544994,0.497783242935474
0.5,1,0.6035039993903862,0.4295279454233354,0.05481206416691261,0.4981276238491827
0.5,1,0.6098566730681797,0.4268079433408501,0.05557951368081044,0.49847706823104687
0.5,1,0.6162093467459733,0.4241051657752037,0.05635824206685416,0.4988316573452329
0.5,1,0.6225620204237668,0.4214195036514869,0.057148421557439516,0.49919147389957635
0.5,1,0.6289146941015603,0.41875084858551154,0.0579502269357355,0.4995566020735652
0.5,1,0.6352673677793539,0.4160990928794363,0.058763835563575686,0.49992712754688284
0.5,1,0.6416200414571475,0.4134641295174207,0.059589427409123645,0.5003031375285274
0.5,1,0.6479727151349409,0.4108458521613061,0.06042718507428289,0.5006847207865246
0.5,1,0.6543253888127345,0.4082441551463242,0.06127729382181957,0.5010719676782421
0.5,1,0.6606780624905281,0.4056589334768329,0.06213994160216312,0.501464970181304
0.5,1,0.6670307361683215,0.4030900828220792,0.06301531907985329,0.5018638219251367
0.5,1,0.6733834098461151,0.4005374995119883,0.06390361965959715,0.5022686182231506
0.5,1,0.6797360835239087,0.3980010805329802,0.06480503951189988,0.5026794561055719
0.5,1,0.6860887572017021,0.3954807235238126,0.06571977759822897,0.5030964343529212
0.5,1,0.6924414308794957,0.392976326771449,0.06664803569567658,0.5035196535301801
0.5,1,0.6987941045572893,0.3904877892069553,0.06759001842107641,0.5039492160216418
0.5,1,0.7051467782350828,0.3880150104014199,0.06854593325453423,0.5043852260664556
0.5,1,0.7114994519128763,0.38555789056190104,0.0695159905623276,0.5048277897948836
0.5,1,0.7178521255906699,0.38311633052739985,0.07050040361913203,0.5052770152652893
0.5,1,0.7242047992684634,0.38069023176485817,0.07149938862952777,0.5057330125018722
0.5,1,0.730557472946257,0.3782794963651819,0.07251316474873626,0.5061958935331414
0.5,1,0.7369101466240505,0.37588402703929036,0.07354195410254147,0.5066657724311687
0.5,1,0.7432628203018441,0.3735037271141896,0.07458598180634539,0.5071427653516264
0.5,1,0.7496154939796376,0.3711385005290711,0.07564547598330645,0.5076269905746279
0.5,1,0.7559681676574311,0.3687882518314349,0.07672066778150548,0.5081185685463667
0.5,1,0.7623208413352247,0.36645288617323774,0.0778117913900904,0.5086176219216001
0.5,1,0.7686735150130182,0.36413230930706536,0.07891908405434193,0.5091242756069783
0.5,1,0.7750261886908117,0.3618264275823286,0.08004278608960463,0.5096386568052308
0.5,1,0.7813788623686053,0.3595351479414842,0.08118314089402455,0.5101608950602258
0.5,1,0.7877315360463988,0.3572583779162798,0.08234039496003902,0.5106911223029337
0.5,1,0.7940842097241924,0.3549960256240212,0.08351479788455764,0.511229472898308
0.5,1,0.8004368834019859,0.35274799976386517,0.08470660237777165,0.5117760836930794
0.5,1,0.8067895570797794,0.35051420961313445,0.08591606427053414,0.5123310940645041
0.5,1,0.813142230757573,0.34829456502365663,0.08714344252024872,0.5128946459700828
0.5,1,0.8194949044353665,0.3460889764181261,0.08838899921520525,0.5134668839982678
0.5,1,0.82584757811316,0.3438973547864888,0.0896529995772938,0.5140479554201505
0.5,1,0.8322002517909536,0.34171961168235027,0.09093571196304176,0.5146380102421909
0.5,1,0.8385529254687472,0.33955565921940634,0.09223740786290589,0.5152372012599873
0.5,1,0.8449055991465406,0.33740541006789615,0.09355836189875588,0.5158456841131053
0.5,1,0.8512582728243342,0.33526877745107775,0.09489885181948333,0.5164636173409758
0.5,1,0.8576109465021278,0.3331456751417263,0.09625915849467731,0.5170911624399146
0.5,1,0.8639636201799212,0.3310360174586543,0.09763956590630057,0.5177284839212666
0.5,1,0.8703162938577148,0.32893971926325344,0.09904036113830107,0.5183757493706833
0.5,1,0.8766689675355084,0.32685669595605893,0.10046183436409792,0.5190331295085717
0.5,1,0.8830216412133018,0.3247868634733353,0.10190427883188251,0.5197007982517443
0.5,1,0.8893743148910954,0.322730138283684,0.1033679908476741,0.5203789327762905
0.5,1,0.895726988568889,0.3206864373846721,0.10485326975606443,0.5210677135816634
0.5,1,0.9020796622466826,0.3186556782994829,0.10636041791860139,0.5217673245560487
0.5,1,0.908432335924476,0.31663777907358703,0.10788974068975571,0.5224779530430286
0.5,1,0.9147850096022696,0.31463265827143566,0.10944154639041352,0.52319978990956
0.5,1,0.9211376832800632,0.31264023497317334,0.11101614627884245,0.5239330296152762
0.5,1,0.9274903569578566,0.31066042877137284,0.1126138545190902,0.5246778702831854
0.5,1,0.9338430306356502,0.3086931597677901,0.11423498814676758,0.5254345137717675
0.5,1,0.9401957043134438,0.30673834857013954,0.11587986703217022,0.5262031657484895
0.5,1,0.9465483779912373,0.30479591628889047,0.11754881384070429,0.5269840357647767
0.5,1,0.9529010516690308,0.30286578453408297,0.11924215399058659,0.5277773373324908
0.5,1,0.9592537253468244,0.3009478754121646,0.12096021560778798,0.5285832880019379
0.5,1,0.9656063990246179,0.29904211152284693,0.12270332947819003,0.5294021094414056
0.5,1,0.9719590727024114,0.29714841595598157,0.12447182899694595,0.530234027518311
0.5,1,0.978311746380205,0.29526671228845675,0.12626605011503142,0.5310792723819794
0.5,1,0.9846644200579985,0.29339692458111294,0.12808633128298005,0.5319380785480953
0.5,1,0.991017093735792,0.2915389773756782,0.12993301339179578,0.532810684984823
0.5,1,0.9973697674135856,0.28969279569172296,0.13180643971106693,0.5336973352007051
0.5,1,1.0037224410913792,0.2878583050236341,0.1337069558242905,0.5345982773343438
0.5,1,1.0100751147691727,0.28603543133760817,0.13563490956143046,0.5355137642459015
0.5,1,1.0164277884469661,0.2842241010686636,0.1375906509287447,0.5364440536104625
0.5,1,1.0227804621247598,0.28242424111767167,0.1395745320359329,0.537389408013338
0.5,1,1.0291331358025533,0.280635778848407,0.14158690702065727,0.5383500950473473
0.5,1,1.0354858094803467,0.2788586420846157,0.14362813197049135,0.5393263874120852
0.5,1,1.0418384831581404,0.27709275910710274,0.14569856484238716,0.5403185630152796
0.5,1,1.048191156835934,0.2753380586508377,0.1477985653797481,0.541326905076285
0.5,1,1.0545438305137274,0.2735944699020786,0.1499284950272099,0.5423517022317694
0.5,1,1.060896504191521,0.27186192249551416,0.15208871684323275,0.5433932486436055
0.5,1,1.0672491778693145,0.2701403465114244,0.1542795954106549,0.5444518441091072
0.5,1,1.073601851547108,0.2684296724728582,0.156501496745344,0.5455277941736411
0.5,1,1.0799545252249017,0.26672983134283007,0.15875478820310354,0.5466214102456749
0.5,1,1.0863071989026951,0.2650407545215341,0.1610398383850051,0.5477330097143162
0.5,1,1.0926598725804886,0.2633623738435749,0.16335701704135863,0.5488629160694769
0.5,1,1.0990125462582823,0.26169462157521717,0.16570669497452115,0.5500114590247145
0.5,1,1.1053652199360757,0.2600374304116521,0.16808924394076086,0.5511789746427914
0.5,1,1.1117178936138692,0.2583907334742812,0.17050503655143906,0.5523658054640878
0.5,1,1.1180705672916629,0.2567544643080171,0.17295444617377528,0.5535723006379595
0.5,1,1.1244232409694563,0.25512855687860203,0.17543784683148372,0.55479881605714
0.5,1,1.1307759146472498,0.2535129455699424,0.17795561310556615,0.5560457144952147
0.5,1,1.1371285883250435,0.2519075651814612,0.18050812003561886,0.5573133657473738
0.5,1,1.143481262002837,0.25031235092546666,0.18309574302199066,0.5586021467745135
0.5,1,1.1498339356806306,0.24872723842453714,0.18571885772916513,0.5599124418507987
0.5,1,1.156186609358424,0.247152163708924,0.1883778399907418,0.5612446427147689
0.5,1,1.1625392830362176,0.24558706321396911,0.19107306571646962,0.5625991487242095
0.5,1,1.1688919567140112,0.24403187377754001,0.19380491080175383,0.5639763670148761
0.5,1,1.1752446303918047,0.242486532637481,0.19657375104008862,0.5653767126631795
0.5,1,1.1815973040695982,0.24095097742908,0.19937996203891575,0.5668006088530138
0.5,1,1.1879499777473919,0.2394251461825518,0.20222391913942792,0.568248487046912
0.5,1,1.1943026514251853,0.2379089773205374,0.2051059973408526,0.5697207871616896
0.5,1,1.2006553251029788,0.23640240965561857,0.20802657122974635,0.5712179577486587
0.5,1,1.2070079987807725,0.23490538238784886,0.21098601491492272,0.5727404561787162
0.5,1,1.213360672458566,0.23341783510229977,0.21398470196861355,0.5742887488324576
0.5,1,1.2197133461363594,0.23193970776662265,0.21702300537449565,0.5758633112955224
0.5,1,1.226066019814153,0.23047094072862587,0.22010129748321366,0.5774646285593047
0.5,1,1.2324186934919465,0.22901147471386782,0.223219949976132,0.5790931952273969
0.5,1,1.23877136716974,0.22756125082326437,0.2263793338379998,0.5807495157279327
0.5,1,1.2451240408475337,0.226120210530712,0.22957981933924293,0.5824341045320454
0.5,1,1.2514767145253272,0.22468829568072624,0.23282177602863996,0.5841474863787142
0.5,1,1.2578293882031206,0.22326544848609423,0.23610557273718416,0.5858901965063388
0.5,1,1.2641820618809143,0.22185161152554284,0.23943157759392134,0.5876627808913151
0.5,1,1.2705347355587078,0.22044672774142154,0.24280015805453248,0.5894657964937968
0.5,1,1.2768874092365012,0.21905074043739925,0.24621168094355872,0.5912998115111032
0.5,1,1.283240082914295,0.21766359327617682,0.24966651251110908,0.5931654056390752
0.5,1,1.2895927565920884,0.2162852302772131,0.25316501850493583,0.5950631703417428
0.5,1,1.2959454302698818,0.21491559581446584,0.25670756425871366,0.5969937091295414
0.5,1,1.3022981039476755,0.21355463461414673,0.2602945147975184,0.5989576378466719
0.5,1,1.308650777625469,0.21220229175249108,0.26392623496139483,0.6009555849679226
0.5,1,1.3150034513032625,0.2108585126535408,0.2676030895479456,0.6029881919053589
0.5,1,1.3213561249810561,0.20952324308694223,0.27132544347487375,0.6050561133252952
0.5,1,1.3277087986588496,0.20819642916575753,0.275093661963512,0.6071600174761671
0.5,1,1.334061472336643,0.2068780173442898,0.27890811074429295,0.6093005865277533
0.5,1,1.3404141460144368,0.2055679544159224,0.28276915628508464,0.6114785169221315
0.5,1,1.3467668196922302,0.20426618751097178,0.2866771660434515,0.6136945197370679
0.5,1,1.3531194933700237,0.20297266409455336,0.2906325087438456,0.6159493210624166
0.5,1,1.3594721670478174,0.20168733196446187,0.2946355546807401,0.6182436623901484
0.5,1,1.3658248407256108,0.20041013924906462,0.2986866760486177,0.6205783010184325
0.5,1,1.3721775144034043,0.19914103440520778,0.30278624729997167,0.6229540104707367
0.5,1,1.378530188081198,0.19787996621613663,0.3069346455322794,0.6253715809305328
0.5,1,1.3848828617589914,0.19662688378942855,0.31113225090496827,0.6278318196923302
0.5,1,1.391235535436785,0.195381736554939,0.3153794470873313,0.6303355516296927
0.5,1,1.3975882091145786,0.19414447426276085,0.31967662173854605,0.6328836196813243
0.5,1,1.403940882792372,0.19291504698119655,0.3240241670207691,0.635476885355967
0.5,1,1.4102935564701655,0.1916934050947427,0.3284224801462449,0.6381162292568562
0.5,1,1.4166462301479592,0.19047949930208813,0.33287196395951285,0.6408025516268094
0.5,1,1.4229989038257527,0.18927328061412405,0.33737302755576537,0.6435367729150029
0.5,1,1.4293515775035461,0.1880747003519671,0.3419260869363819,0.6463198343664937
0.5,1,1.4357042511813398,0.1868837101449947,0.34653156570247745,0.6491526986352385
0.5,1,1.4420569248591333,0.18570026192889327,0.3511898957876921,0.6520363504221733
0.5,1,1.4484095985369267,0.18452430794371813,0.3559015182311793,0.6549717971394318
0.5,1,1.4547622722147204,0.18335580073196636,0.3606668839918036,0.6579600696019652
0.5,1,1.461114945892514,0.18219469313666156,0.36548645480442443,0.6610022227476273
0.5,1,1.4674676195703076,0.1810409382994505,0.3703607040795592,0.6640993363876061
0.5,1,1.473820293248101,0.17989448965871244,0.37529011784734645,0.6672525159884709
0.5,1,1.4801729669258945,0.17875530094767975,0.3802751957467749,0.6704628934872218
0.5,1,1.4865256406036882,0.17762332619257087,0.38531645206127163,0.6737316281410347
0.5,1,1.4928783142814817,0.17649851971073513,0.3904144168018478,0.6770599074136309
0.5,1,1.4992309879592751,0.1753808361088088,0.39556963683891944,0.6804489479000755
0.5,1,1.5055836616370688,0.1742702302808834,0.4007826770836258,0.6838999962913783
0.5,1,1.5119363353148623,0.17316665740668538,0.4060541217201394,0.6874143303814718
0.5,1,1.5182890089926557,0.17207007294976726,0.4113845754901068,0.6909932601185498
0.5,1,1.5246416826704494,0.17098043265571028,0.41677466503048743,0.6946381287030171
0.5,1,1.5309943563482429,0.16989769255033854,0.4222250402657704,0.6983503137338468
0.5,1,1.5373470300260363,0.1688218089379442,0.4277363758564155,0.7021312284066319
0.5,1,1.54369970370383,0.16775273839952423,0.43330937270476805,0.7059823227656137
0.5,1,1.5500523773816235,0.16669043779102807,0.43894475951985085,0.7099050850122575
0.5,1,1.556405051059417,0.16563486424161647,0.4446432944425674,0.7139010428731765
0.5,1,1.5627577247372106,0.16458597515193138,0.4504057667333393,0.7179717650309937
0.5,1,1.569110398415004,0.16354372819237697,0.45623299852394655,0.7221188626212962
0.5,1,1.5754630720927976,0.16250808130141103,0.4621258466350389,0.7263439907983551
0.5,1,1.5818157457705913,0.16147899268384763,0.4680852044618359,0.7306488503739612
0.5,1,1.5881684194483847,0.16045642080917064,0.474112003930226,0.7350351895331633
0.5,1,1.5945210931261782,0.15944032440985736,0.4802072175257222,0.7395048056310669
0.5,1,1.6008737668039719,0.15843066247971327,0.4863718603971809,0.7440595470739473
0.5,1,1.6072264404817653,0.1574273942722172,0.49260699253893614,0.7487013152905961
0.5,1,1.6135791141595588,0.1564304792988768,0.49891372105404896,0.7534320667982528
0.5,1,1.6199317878373525,0.15543987732759462,0.5052932025018049,0.7582538153680756
0.5,1,1.626284461515146,0.15445554838104467,0.5117466453326138,0.7631686342950799
0.5,1,1.6326371351929394,0.15347745273505872,0.5182753124148962,0.768178658779513
0.5,1,1.638989808870733,0.15250555091702342,0.5248805236578131,0.7732860884254369
0.5,1,1.6453424825485266,0.15153980370428727,0.5315636587336309,0.7784931898620828
0.5,1,1.65169515622632,0.15058017212257765,0.5383261599050285,0.783802299495699
0.5,1,1.6580478299041137,0.14962661744442804,0.5451695349626965,0.7892158263995048
0.5,1,1.6644005035819072,0.14867910118761507,0.552095360278985,0.7947362553498152
0.5,1,1.6707531772597006,0.14773758511360557,0.5591052839823594,0.8003661500148198
0.5,1,1.6771058509374943,0.14680203122601318,0.566201029260748,0.8061081563071664
0.5,1,1.6834585246152878,0.14587240176906532,0.5733843978004317,0.8119650059092146
0.5,1,1.6898111982930812,0.14494865922607914,0.5806572733681102,0.8179395199810717
0.5,1,1.696163871970875,0.14403076631794756,0.5880216255434263,0.824034613060854
0.5,1,1.7025165456486684,0.14311868600163508,0.5954795136126528,0.8302532971712595
0.5,1,1.7088692193264619,0.14221238146868243,0.603033090632644,0.8365986861440196
0.5,1,1.7152218930042555,0.14131181614372137,0.6106846076746391,0.8430740001742939
0.5,1,1.721574566682049,0.14041695368299864,0.618436418259628,0.8496825706198354
0.5,1,1.7279272403598425,0.13952775797290912,0.6262909829982053,0.8564278450611448
0.5,1,1.7342799140376361,0.13864419312853846,0.6342508744483145,0.8633133926392421
0.5,1,1.7406325877154296,0.1377662234922149,0.6423187822026862,0.8703429096852447
0.5,1,1.746985261393223,0.13689381363207032,0.6504975182239013,0.8775202256640855
0.5,1,1.7533379350710168,0.13602692834061017,0.6587900224431296,0.8848493094518022
0.5,1,1.7596906087488102,0.13516553263329273,0.6671993686406501,0.8923342759683235
0.5,1,1.7660432824266037,0.13430959174711724,0.6757287706250634,0.8999793931858154
0.5,1,1.7723959561043974,0.1334590711392209,0.6843815887357514,0.907789089542608
0.5,1,1.7787486297821908,0.13261393648548503,0.6931613366900135,0.915767961788143
0.5,1,1.7851013034599843,0.1317741536791496,0.7020716887982221,0.923920783286638
0.5,1,1.791453977137778,0.13093968882943705,0.7111164875732036,0.9322525128106695
0.5,1,1.7978066508155714,0.1301105082601844,0.7202997517646965,0.9407683038616077
0.5,1,1.8041593244933651,0.1292865785084842,0.7296256848500378,0.9494735145538084
0.5,1,1.8105119981711586,0.12846786632333432,0.7390986840102546,0.9583737180965649
0.5,1,1.816864671848952,0.1276543386642957,0.7487233496319942,0.9674747139221612
0.5,1,1.8232173455267457,0.1268459627001592,0.7585044953743183,0.9767825395060407
0.5,1,1.8295700192045392,0.12604270580762045,0.7684471588437957,0.9863034829303906
0.5,1,1.8359226928823327,0.1252445355699636,0.7785566129185046,0.9960440962384194
0.5,1,1.8422753665601264,0.12445141977575266,0.78883837777872,1.006011209648264
0.5,1,1.8486280402379198,0.12366332641753201,0.7992982336967316,1.0162119466880373
0.5,1,1.8549807139157133,0.12288022369053427,0.8099422346439988,1.0266537403204434
0.5,1,1.861333387593507,0.12210207999139706,0.8207767227778133,1.0373443501299964
0.5,1,1.8676860612713004,0.1213288639168875,0.8318083438844275,1.048291880664122
0.5,1,1.874038734949094,0.12056054426263486,0.8430440638547484,1.0595048010176435
0.5,1,1.8803914086268876,0.11979709002187122,0.8544911862692498,1.070991965750382
0.5,1,1.886744082304681,0.11903847038418032,0.8661573711895895,1.082762637253302
0.5,1,1.8930967559824745,0.11828465473425392,0.8780506552581733,1.0948265096826155
0.5,1,1.8994494296602682,0.11753561265065646,0.890179473217377,1.10719373459365
0.5,1,1.9058021033380617,0.11679131390459727,0.9025526809551685,1.119874948399504
0.5,1,1.9121547770158551,0.11605172845871062,0.9151795802242191,1.1328813018291362
0.5,1,1.9185074506936488,0.11531682646584351,0.9280699451750343,1.1462244915504063
0.5,1,1.9248601243714423,0.11458657826785129,0.9412340508610543,1.1599167941444777
0.5,1,1.9312127980492357,0.11386095439440055,0.9546827038806036,1.173971102625811
0.5,1,1.9375654717270294,0.11313992556177987,0.9684272753656888,1.1884009657568124
0.5,1,1.9439181454048229,0.11242346267171817,0.982479736525919,1.203220630402931
0.5,1,1.9502708190826163,0.11171153681021015,0.9968526969698823,1.2184450871904584
0.5,1,1.95662349276041,0.11100411924634958,1.0115594460696795,1.2340901197815752
0.5,1,1.9629761664382035,0.11030118143116983,1.0266139976621473,1.2501723581140436
0.5,1,1.969328840115997,0.10960269499649171,1.0420311384099443,1.2667093359879176
0.5,1,1.9756815137937906,0.10890863175377849,1.0578264801435506,1.2837195533780295
0.5,1,1.982034187471584,0.10821896369299855,1.0740165166091298,1.3012225439763736
0.5,1,1.9883868611493776,0.10753366298149479,1.0906186850523056,1.3192389484730782
0.5,1,1.9947395348271713,0.10685270196286148,1.1076514331264604,1.3377905941543908
0.5,1,2.0010922085049647,0.10617605315582819,1.1251342916362688,1.3569005814215682
0.5,1,2.0074448821827584,0.10550368925315057,1.1430879537714427,1.37659337800757
0.5,1,2.0137975558605516,0.10483558312050859,1.161534361498951,1.3968949216825015
0.5,1,2.0201502295383453,0.10417170779541116,1.1804967998557774,1.4178327323262996
0.5,1,2.026502903216139,0.10351203648610828,1.2,1.4394360343849233
